314.4458861351013,soft
315.6704969406128,release
638.4510407447815,soft
638.8894770145416,release
640.5478949546814,soft
640.9865288734436,release
642.4687697887421,soft
642.821047782898,release
645.5284099578857,soft
646.0525698661804,release
935.2102649211884,soft
935.7344501018524,release
955.6564049720764,soft
955.828587770462,medium
956.0061819553375,release
314.4458861351013,soft
315.6704969406128,release
638.4510407447815,soft
638.8894770145416,release
640.5478949546814,soft
640.9865288734436,release
642.4687697887421,soft
642.821047782898,release
645.5284099578857,soft
646.0525698661804,release
935.2102649211884,soft
935.7344501018524,release
955.6564049720764,soft
955.828587770462,medium
956.0061819553375,release
