EDA_Time,Measurement,TouchTag
16:24:00.250000,1.660839,0
16:24:00.500000,1.660839,0
16:24:00.750000,1.658277,0
16:24:01,1.659558,0
16:24:01.250000,1.659558,0
16:24:01.500000,1.659558,0
16:24:01.750000,1.655715,0
16:24:02,1.655715,0
16:24:02.250000,1.655715,0
16:24:02.500000,1.659558,0
16:24:02.750000,1.653153,0
16:24:03,1.655715,0
16:24:03.250000,1.653153,0
16:24:03.500000,1.653153,0
16:24:03.750000,1.6480290000000002,0
16:24:04,1.6480290000000002,0
16:24:04.250000,1.6480290000000002,0
16:24:04.500000,1.651872,0
16:24:04.750000,1.6480290000000002,0
16:24:05,1.6493099999999998,0
16:24:05.250000,1.6493099999999998,0
16:24:05.500000,1.644186,0
16:24:05.750000,1.628814,2
16:24:06,1.6390619999999998,1
16:24:06.250000,1.635219,2
16:24:06.500000,1.6365,3
16:24:06.750000,1.6390619999999998,1
16:24:07,1.6365,3
16:24:07.250000,1.6365,1
16:24:07.500000,1.637781,3
16:24:07.750000,1.635219,1
16:24:08,1.632657,3
16:24:08.250000,1.633938,1
16:24:08.500000,1.631376,2
16:24:08.750000,1.633938,3
16:24:09,1.631376,1
16:24:09.250000,1.631376,2
16:24:09.500000,1.628814,1
16:24:09.750000,1.628814,3
16:24:10,1.624971,4
16:24:10.250000,1.626252,1
16:24:10.500000,1.624971,2
16:24:10.750000,1.622409,3
16:24:11,1.619847,1
16:24:11.250000,1.621128,2
16:24:11.500000,1.622409,3
16:24:11.750000,1.619847,1
16:24:12,1.617285,2
16:24:12.250000,1.616004,3
16:24:12.500000,1.616004,1
16:24:12.750000,1.616004,2
16:24:13,1.613442,3
16:24:13.250000,1.61088,4
16:24:13.500000,1.61088,1
16:24:13.750000,1.612161,3
16:24:14,1.61088,1
16:24:14.250000,1.61088,3
16:24:14.500000,1.612161,1
16:24:14.750000,1.608318,2
16:24:15,1.609599,3
16:24:15.250000,1.61088,1
16:24:15.500000,1.609599,2
16:24:15.750000,1.605756,3
16:24:16,1.605756,4
16:24:16.250000,1.605756,1
16:24:16.500000,1.603194,2
16:24:16.750000,1.601912,1
16:24:17,1.604475,2
16:24:17.250000,1.601912,3
16:24:17.500000,1.601912,1
16:24:17.750000,1.603194,2
16:24:18,1.601912,3
16:24:18.250000,1.598069,1
16:24:18.500000,1.598069,2
16:24:18.750000,1.595507,3
16:24:19,1.596788,1
16:24:19.250000,1.596788,2
16:24:19.500000,1.595507,1
16:24:19.750000,1.596788,2
16:24:20,1.59935,3
16:24:20.250000,1.595507,1
16:24:20.500000,1.594226,2
16:24:20.750000,1.594226,1
16:24:21,1.595507,2
16:24:21.250000,1.596788,3
16:24:21.500000,1.596788,1
16:24:21.750000,1.594226,2
16:24:22,1.594226,3
16:24:22.250000,1.592945,1
16:24:22.500000,1.595507,2
16:24:22.750000,1.592945,3
16:24:23,1.589102,1
16:24:23.250000,1.592945,2
16:24:23.500000,1.592945,3
16:24:23.750000,1.589102,4
16:24:24,1.590383,1
16:24:24.250000,1.587821,2
16:24:24.500000,1.58654,3
16:24:24.750000,1.585259,1
16:24:25,1.58654,3
16:24:25.250000,1.585259,4
16:24:25.500000,1.582697,1
16:24:25.750000,1.576292,3
16:24:26,1.580135,4
16:24:26.250000,1.582697,1
16:24:26.500000,1.582697,2
16:24:26.750000,1.581416,3
16:24:27,1.578854,1
16:24:27.250000,1.581416,2
16:24:27.500000,1.583978,1
16:24:27.750000,1.582697,2
16:24:28,1.581416,3
16:24:28.250000,1.580135,1
16:24:28.500000,1.581416,2
16:24:28.750000,1.576292,3
16:24:29,1.5750110000000002,4
16:24:29.250000,1.567325,1
16:24:29.500000,1.571168,2
16:24:29.750000,1.568606,1
16:24:30,1.569887,2
16:24:30.250000,1.568606,1
16:24:30.500000,1.566044,2
16:24:30.750000,1.566044,1
16:24:31,1.564763,2
16:24:31.250000,1.567325,3
16:24:31.500000,1.563482,1
16:24:31.750000,1.564763,2
16:24:32,1.563482,3
16:24:32.250000,1.564763,1
16:24:32.500000,1.564763,2
16:24:32.750000,1.56092,3
16:24:33,1.558358,1
16:24:33.250000,1.562201,2
16:24:33.500000,1.563482,3
16:24:33.750000,1.559639,4
16:24:34,1.559639,1
16:24:34.250000,1.558358,2
16:24:34.500000,1.562201,3
16:24:34.750000,1.557077,1
16:24:35,1.558358,2
16:24:35.250000,1.555796,3
16:24:35.500000,1.555796,1
16:24:35.750000,1.554515,3
16:24:36,1.554515,4
16:24:36.250000,1.557077,1
16:24:36.500000,1.557077,2
16:24:36.750000,1.553234,3
16:24:37,1.553234,1
16:24:37.250000,1.551953,2
16:24:37.500000,1.551953,3
16:24:37.750000,1.5506719999999998,1
16:24:38,1.5506719999999998,2
16:24:38.250000,1.5506719999999998,3
16:24:38.500000,1.555796,1
16:24:38.750000,1.553234,2
16:24:39,1.553234,3
16:24:39.250000,1.551953,1
16:24:39.500000,1.549391,3
16:24:39.750000,1.546829,4
16:24:40,1.545547,1
16:24:40.250000,1.546829,2
16:24:40.500000,1.544266,3
16:24:40.750000,1.542985,1
16:24:41,1.544266,2
16:24:41.250000,1.544266,3
16:24:41.500000,1.5417040000000002,1
16:24:41.750000,1.545547,2
16:24:42,1.544266,3
16:24:42.250000,1.5417040000000002,1
16:24:42.500000,1.545547,2
16:24:42.750000,1.537861,3
16:24:43,1.540423,1
16:24:43.250000,1.5417040000000002,3
16:24:43.500000,1.537861,1
16:24:43.750000,1.5417040000000002,2
16:24:44,1.539142,3
16:24:44.250000,1.539142,1
16:24:44.500000,1.539142,2
16:24:44.750000,1.537861,3
16:24:45,1.5365799999999998,1
16:24:45.250000,1.5365799999999998,2
16:24:45.500000,1.539142,1
16:24:45.750000,1.535299,2
16:24:46,1.5365799999999998,1
16:24:46.250000,1.535299,2
16:24:46.500000,1.5365799999999998,3
16:24:46.750000,1.534018,1
16:24:47,1.534018,2
16:24:47.250000,1.535299,1
16:24:47.500000,1.534018,2
16:24:47.750000,1.532737,3
16:24:48,1.531456,1
16:24:48.250000,1.528894,2
16:24:48.500000,1.530175,1
16:24:48.750000,1.530175,2
16:24:49,1.528894,1
16:24:49.250000,1.528894,2
16:24:49.500000,1.527613,1
16:24:49.750000,1.526332,2
16:24:50,1.528894,1
16:24:50.250000,1.522489,2
16:24:50.500000,1.526332,1
16:24:50.750000,1.52377,2
16:24:51,1.525051,1
16:24:51.250000,1.527613,2
16:24:51.500000,1.534018,1
16:24:51.750000,1.539142,2
16:24:52,1.5417040000000002,1
16:24:52.250000,1.542985,2
16:24:52.500000,1.545547,1
16:24:52.750000,1.544266,2
16:24:53,1.544266,1
16:24:53.250000,1.540423,2
16:24:53.500000,1.5417040000000002,1
16:24:53.750000,1.539142,2
16:24:54,1.5365799999999998,1
16:24:54.250000,1.535299,2
16:24:54.500000,1.532737,1
16:24:54.750000,1.534018,2
16:24:55,1.532737,1
16:24:55.250000,1.531456,2
16:24:55.500000,1.532737,1
16:24:55.750000,1.530175,2
16:24:56,1.530175,1
16:24:56.250000,1.532737,2
16:24:56.500000,1.532737,3
16:24:56.750000,1.532737,1
16:24:57,1.531456,2
16:24:57.250000,1.531456,3
16:24:57.500000,1.532737,4
16:24:57.750000,1.531456,1
16:24:58,1.531456,2
16:24:58.250000,1.531456,3
16:24:58.500000,1.531456,1
16:24:58.750000,1.527613,2
16:24:59,1.528894,3
16:24:59.250000,1.526332,1
16:24:59.500000,1.527613,2
16:24:59.750000,1.532737,3
16:25:00,1.530175,3
16:25:00.250000,1.534018,3
16:25:00.500000,1.535299,3
16:25:00.750000,1.535299,3
16:25:01,1.537861,3
16:25:01.250000,1.535299,3
16:25:01.500000,1.532737,3
16:25:01.750000,1.535299,3
16:25:02,1.537861,3
16:25:02.250000,1.539142,3
16:25:02.500000,1.534018,3
16:25:02.750000,1.530175,3
16:25:03,1.532737,3
16:25:03.250000,1.531456,3
16:25:03.500000,1.531456,3
16:25:03.750000,1.530175,3
16:25:04,1.530175,3
16:25:04.250000,1.528894,3
16:25:04.500000,1.527613,3
16:25:04.750000,1.526332,3
16:25:05,1.52377,3
16:25:05.250000,1.525051,3
16:25:05.500000,1.525051,3
16:25:05.750000,1.521208,4
16:25:06,1.525051,1
16:25:06.250000,1.525051,2
16:25:06.500000,1.528894,3
16:25:06.750000,1.526332,4
16:25:07,1.52377,1
16:25:07.250000,1.521208,3
16:25:07.500000,1.521208,1
16:25:07.750000,1.517365,2
16:25:08,1.517365,1
16:25:08.250000,1.514803,2
16:25:08.500000,1.516084,1
16:25:08.750000,1.516084,2
16:25:09,1.514803,1
16:25:09.250000,1.517365,2
16:25:09.500000,1.519927,3
16:25:09.750000,1.514803,1
16:25:10,1.516084,2
16:25:10.250000,1.512241,1
16:25:10.500000,1.508398,2
16:25:10.750000,1.505836,3
16:25:11,1.507117,1
16:25:11.250000,1.507117,2
16:25:11.500000,1.505836,3
16:25:11.750000,1.507117,1
16:25:12,1.508398,2
16:25:12.250000,1.507117,1
16:25:12.500000,1.507117,2
16:25:12.750000,1.507117,1
16:25:13,1.504555,2
16:25:13.250000,1.501993,1
16:25:13.500000,1.507117,2
16:25:13.750000,1.504555,1
16:25:14,1.507117,2
16:25:14.250000,1.514803,3
16:25:14.500000,1.518646,1
16:25:14.750000,1.527613,2
16:25:15,1.528894,1
16:25:15.250000,1.535299,2
16:25:15.500000,1.5365799999999998,1
16:25:15.750000,1.5365799999999998,2
16:25:16,1.535299,3
16:25:16.250000,1.535299,1
16:25:16.500000,1.534018,2
16:25:16.750000,1.535299,3
16:25:17,1.531456,1
16:25:17.250000,1.531456,2
16:25:17.500000,1.532737,1
16:25:17.750000,1.526332,2
16:25:18,1.521208,1
16:25:18.250000,1.521208,2
16:25:18.500000,1.507117,3
16:25:18.750000,1.501993,1
16:25:19,1.507117,2
16:25:19.250000,1.512241,1
16:25:19.500000,1.508398,2
16:25:19.750000,1.509679,0
16:25:20,1.508398,0
16:25:20.250000,1.509679,0
16:25:20.500000,1.508398,0
16:25:20.750000,1.507117,0
16:25:21,1.512241,0
16:25:21.250000,1.516084,0
16:25:21.500000,1.517365,0
16:25:21.750000,1.512241,0
16:25:22,1.516084,0
16:25:22.250000,1.509679,0
16:25:22.500000,1.51096,0
16:25:22.750000,1.518646,0
16:25:23,1.516084,0
16:25:23.250000,1.521208,0
16:25:23.500000,1.521208,0
16:25:23.750000,1.517365,0
16:25:24,1.519927,0
16:25:24.250000,1.522489,0
16:25:24.500000,1.519927,0
16:25:24.750000,1.514803,0
16:25:25,1.514803,0
16:25:25.250000,1.516084,0
16:25:25.500000,1.514803,0
16:25:25.750000,1.516084,0
16:25:26,1.513522,0
16:25:26.250000,1.514803,0
16:25:26.500000,1.509679,0
16:25:26.750000,1.513522,0
16:25:27,1.499431,0
16:25:27.250000,1.501993,0
16:25:27.500000,1.508398,0
16:25:27.750000,1.503274,0
16:25:28,1.503274,0
16:25:28.250000,1.501993,0
16:25:28.500000,1.504555,0
16:25:28.750000,1.501993,0
16:25:29,1.494307,0
16:25:29.250000,1.491745,0
