1565209449.000000, 1565209449.000000, 1565209449.000000
32.000000, 32.000000, 32.000000
10,-10,60
10,-10,60
10,-9,60
10,-9,60
10,-9,60
10,-9,61
10,-9,60
10,-9,60
10,-10,60
10,-9,60
11,-10,60
11,-9,61
10,-9,60
10,-10,60
10,-10,60
11,-10,60
10,-11,60
10,-11,60
10,-12,60
11,-12,60
11,-12,59
10,-13,59
11,-12,60
11,-12,60
10,-11,61
10,-12,60
10,-12,60
10,-12,60
10,-12,59
10,-12,59
10,-12,59
11,-12,60
11,-11,60
11,-11,60
11,-12,60
11,-12,60
11,-12,60
11,-12,60
11,-11,59
11,-12,59
11,-12,60
11,-11,59
12,-11,60
12,-11,60
12,-11,60
12,-11,60
12,-11,60
12,-11,60
12,-11,60
12,-12,59
12,-12,60
12,-12,61
11,-11,60
12,-12,60
11,-13,59
11,-14,59
12,-15,58
12,-15,57
14,-13,59
13,-12,60
12,-9,61
11,-9,62
11,-10,60
11,-11,59
13,-13,58
14,-13,58
14,-12,59
13,-10,61
12,-9,61
10,-10,60
11,-11,59
13,-12,59
13,-11,59
12,-10,60
11,-10,59
11,-11,59
12,-11,59
12,-10,58
17,-8,61
17,-6,60
12,-4,60
7,-4,59
11,-3,60
15,-3,59
15,-2,57
20,4,61
19,6,62
12,6,62
11,5,61
15,4,58
15,3,58
15,4,56
22,6,59
21,8,62
16,8,60
16,8,60
17,7,57
17,6,56
17,6,56
23,9,57
23,11,59
22,12,61
19,11,60
18,8,57
19,8,57
20,8,56
21,7,55
25,9,58
21,10,59
20,10,58
19,8,57
19,7,57
20,7,57
20,8,57
22,8,56
22,8,57
22,9,59
21,10,58
20,10,58
19,8,57
19,7,57
20,8,57
21,8,57
21,8,57
21,8,57
20,8,57
20,9,57
20,10,58
19,9,58
19,8,57
20,9,58
20,10,57
22,11,58
19,10,58
18,10,58
21,9,58
17,10,56
19,9,57
21,8,57
20,10,58
19,11,57
21,11,58
19,11,59
17,11,59
17,10,57
19,10,57
19,10,57
19,10,57
20,10,57
20,11,58
18,12,59
16,11,59
16,11,59
16,10,57
17,9,57
18,10,57
18,10,57
19,11,59
19,11,59
16,10,59
14,10,59
15,10,58
17,9,58
16,9,58
17,9,58
18,10,58
17,9,59
16,10,59
13,9,59
14,8,59
15,8,59
16,8,59
16,7,58
18,8,59
18,8,59
16,8,60
15,8,59
17,7,59
17,7,59
17,6,59
17,6,58
18,6,58
18,6,58
19,7,59
16,6,60
16,6,60
17,5,60
16,3,59
16,3,58
18,4,59
18,4,59
17,4,59
16,4,60
15,3,60
15,1,59
14,0,58
17,1,58
18,1,57
17,2,58
15,2,57
20,7,63
13,10,64
11,8,64
10,3,60
13,2,59
14,1,58
15,1,58
17,1,59
18,1,59
15,0,61
15,1,61
13,1,61
11,-1,60
12,-2,60
14,-4,59
15,-5,58
18,-4,60
16,-3,61
10,-3,61
10,-3,61
10,-5,61
9,-7,60
9,-8,59
14,-9,60
14,-8,60
9,-8,61
8,-8,61
7,-9,60
8,-11,59
10,-12,59
10,-12,60
9,-12,60
10,-11,60
10,-10,62
8,-9,62
6,-9,62
6,-10,60
8,-13,59
10,-13,59
10,-12,60
9,-11,60
9,-11,60
9,-11,60
8,-11,59
