20.455140829086304,medium
22.080387830734253,hard
36.198545932769775,medium
36.29038190841675,hard
39.0876190662384,release
40.661457777023315,medium
40.75713086128235,hard
40.85175585746765,release
42.24778485298157,hard
42.43116474151611,release
45.2250816822052,soft
45.32095193862915,medium
45.47906684875488,hard
46.34173274040222,release
49.42550587654114,soft
49.51656794548035,hard
49.89143490791321,release
53.431312799453735,hard
53.707809925079346,release
55.0154869556427,soft
55.09991788864136,hard
55.35472083091736,release
56.40239691734314,medium
58.072509765625,release
58.48783779144287,soft
61.71452474594116,medium
61.90451502799988,hard
62.276850938797,release
62.929457902908325,medium
64.23838376998901,release
69.73642492294312,soft
69.76706099510193,medium
70.66566586494446,release
111.64874291419983,hard
112.58093166351318,release
112.767737865448,medium
113.05079984664917,release
149.93322086334229,medium
150.02676606178284,hard
150.49269199371338,release
214.5840208530426,soft
215.36018776893616,medium
215.7124888896942,release
244.77352499961853,soft
245.15170407295227,medium
245.5185239315033,release
288.8330988883972,medium
289.9510977268219,release
330.383850812912,soft
330.4813439846039,medium
331.7892198562622,release
331.877849817276,soft
331.9713408946991,medium
332.15165090560913,hard
333.74436497688293,release
400.36260771751404,soft
402.2593357563019,release
461.9264328479767,soft
462.0292007923126,medium
462.6258108615875,release
463.340069770813,soft
465.0024878978729,release
529.0934309959412,soft
529.2907860279083,medium
530.8600609302521,release
580.6356399059296,medium
581.036180973053,hard
581.6104629039764,release
581.666660785675,medium
582.7018349170685,hard
584.287661075592,release
584.8602690696716,medium
587.6096079349518,hard
588.573894739151,release
649.174397945404,soft
649.2611739635468,medium
650.9487087726593,release
726.8657357692719,soft
726.95823097229,medium
728.9125378131866,release
729.2890889644623,soft
729.4716038703918,medium
729.7572679519653,release
732.7370538711548,medium
732.829952955246,hard
732.9186589717865,release
739.349625825882,medium
739.4700248241425,release
739.5358939170837,medium
739.9069087505341,release
740.1850838661194,medium
740.40447306633,release
808.5603897571564,medium
809.7673537731171,release
860.1679549217224,medium
860.3517949581146,hard
860.6357119083405,release
861.1098439693451,medium
861.6593310832977,release
885.973210811615,soft
886.0659787654877,medium
888.6712617874146,release
894.1723067760468,medium
894.2610077857971,hard
894.4440908432007,release
958.6398088932037,medium
959.1881048679352,release
959.3783428668976,soft
959.6534779071808,release
