Time,Elapsed_Time,Measurement,TouchTag
16:26:05,0.0,,0
16:26:05.250000,0.833996,,0
16:26:05.500000,1.181441,,0
16:26:05.750000,1.617084,,0
16:26:06,1.6748319999999999,,0
16:26:06.250000,1.696611,,0
16:26:06.500000,1.7055790000000002,,0
16:26:06.750000,1.713265,,0
16:26:07,1.720952,,0
16:26:07.250000,1.726076,,0
16:26:07.500000,1.7312009999999998,,0
16:26:07.750000,1.7376060000000002,,0
16:26:08,1.74273,,0
16:26:08.250000,1.746574,,0
16:26:08.500000,1.751698,,0
16:26:08.750000,1.752979,,0
16:26:09,1.75426,,0
16:26:09.250000,1.756823,,0
16:26:09.500000,1.755542,,0
16:26:09.750000,1.7581040000000001,,0
16:26:10,1.7581040000000001,,0
16:26:10.250000,1.756823,,0
16:26:10.500000,1.755542,,0
16:26:10.750000,1.756823,,0
16:26:11,1.75426,,0
16:26:11.250000,1.7581040000000001,,0
16:26:11.500000,1.7581040000000001,,0
16:26:11.750000,1.756823,,0
16:26:12,1.756823,,0
16:26:12.250000,1.7593849999999998,,0
16:26:12.500000,1.7619470000000002,,0
16:26:12.750000,1.7581040000000001,,0
16:26:13,1.756823,,0
16:26:13.250000,1.75426,,0
16:26:13.500000,1.75426,,0
16:26:13.750000,1.755542,,0
16:26:14,1.75426,,0
16:26:14.250000,1.752979,,0
16:26:14.500000,1.750417,,0
16:26:14.750000,1.746574,,0
16:26:15,1.745293,,0
16:26:15.250000,1.744012,,0
16:26:15.500000,1.74273,,0
16:26:15.750000,1.74273,,0
16:26:16,1.7414490000000002,,0
16:26:16.250000,1.7388869999999998,,0
16:26:16.500000,1.7376060000000002,,0
16:26:16.750000,1.7350439999999998,,0
16:26:17,1.7337630000000002,,0
16:26:17.250000,1.732482,,0
16:26:17.500000,1.7337630000000002,,3
16:26:17.750000,1.7312009999999998,,1
16:26:18,1.727357,,2
16:26:18.250000,1.727357,,1
16:26:18.500000,1.7286380000000001,,2
16:26:18.750000,1.724795,,1
16:26:19,1.723514,,2
16:26:19.250000,1.720952,,1
16:26:19.500000,1.719671,,2
16:26:19.750000,1.719671,,3
16:26:20,1.71839,,1
16:26:20.250000,1.715827,,2
16:26:20.500000,1.713265,,3
16:26:20.750000,1.7107029999999999,,1
16:26:21,1.711984,,2
16:26:21.250000,1.7107029999999999,,3
16:26:21.500000,1.708141,,1
16:26:21.750000,1.7068599999999998,,2
16:26:22,1.7042979999999999,,1
16:26:22.250000,1.7042979999999999,,2
16:26:22.500000,1.7004540000000001,,1
16:26:22.750000,1.7017349999999998,,2
16:26:23,1.699173,,3
16:26:23.250000,1.699173,,4
16:26:23.500000,1.69533,,1
16:26:23.750000,1.6940490000000001,,2
16:26:24,1.691487,,1
16:26:24.250000,1.692768,,2
16:26:24.500000,1.690205,,3
16:26:24.750000,1.687643,,1
16:26:25,1.686362,,2
16:26:25.250000,1.685081,,1
16:26:25.500000,1.681238,,2
16:26:25.750000,1.6825189999999999,,1
16:26:26,1.677395,,2
16:26:26.250000,1.6786759999999998,,1
16:26:26.500000,1.6761130000000002,,2
16:26:26.750000,1.6722700000000001,,1
16:26:27,1.6709889999999998,,2
16:26:27.250000,1.668427,,1
16:26:27.500000,1.667146,,2
16:26:27.750000,1.663302,,1
16:26:28,1.662021,,2
16:26:28.250000,1.66074,,1
16:26:28.500000,1.658178,,2
16:26:28.750000,1.6543349999999999,,1
16:26:29,1.653054,,2
16:26:29.250000,1.653054,,1
16:26:29.500000,1.6492099999999998,,2
16:26:29.750000,1.646648,,1
16:26:30,1.6440860000000002,,2
16:26:30.250000,1.6440860000000002,,3
16:26:30.500000,1.6415240000000002,,1
16:26:30.750000,1.6389610000000001,,2
16:26:31,1.63768,,1
16:26:31.250000,1.635118,,2
16:26:31.500000,1.632556,,1
16:26:31.750000,1.629994,,2
16:26:32,1.6287129999999999,,1
16:26:32.250000,1.627432,,2
16:26:32.500000,1.6248690000000001,,1
16:26:32.750000,1.6235879999999998,,2
16:26:33,1.619745,,3
16:26:33.250000,1.619745,,1
16:26:33.500000,1.61334,,2
16:26:33.750000,1.61334,,3
16:26:34,1.6107770000000001,,1
16:26:34.250000,1.6094959999999998,,2
16:26:34.500000,1.6094959999999998,,3
16:26:34.750000,1.608215,,1
16:26:35,1.605653,,3
16:26:35.250000,1.6005280000000002,,1
16:26:35.500000,1.604372,,3
16:26:35.750000,1.60181,,1
16:26:36,1.5992469999999999,,3
16:26:36.250000,1.597966,,1
16:26:36.500000,1.595404,,2
16:26:36.750000,1.591561,,1
16:26:37,1.591561,,2
16:26:37.250000,1.586436,,1
16:26:37.500000,1.588999,,2
16:26:37.750000,1.586436,,1
16:26:38,1.583874,,2
16:26:38.250000,1.581312,,3
16:26:38.500000,1.5825930000000001,,1
16:26:38.750000,1.57875,,2
16:26:39,1.57875,,3
16:26:39.250000,1.577469,,1
16:26:39.500000,1.5825930000000001,,2
16:26:39.750000,1.581312,,3
16:26:40,1.5851549999999999,,1
16:26:40.250000,1.591561,,2
16:26:40.500000,1.6005280000000002,,1
16:26:40.750000,1.615902,,2
16:26:41,1.636399,,1
16:26:41.250000,1.662021,,2
16:26:41.500000,1.7068599999999998,,3
16:26:41.750000,1.7632279999999998,,4
16:26:42,1.8311259999999998,,1
16:26:42.250000,1.8913380000000002,,2
16:26:42.500000,1.927209,,1
16:26:42.750000,1.968204,,2
16:26:43,1.9876200000000002,,3
16:26:43.250000,2.009398,,1
16:26:43.500000,2.026053,,2
16:26:43.750000,2.035021,,1
16:26:44,2.037583,,2
16:26:44.250000,2.052956,,1
16:26:44.500000,2.054237,,2
16:26:44.750000,2.055518,,1
16:26:45,2.0567990000000003,,2
16:26:45.250000,2.0567990000000003,,1
16:26:45.500000,2.051675,,2
16:26:45.750000,2.042707,,1
16:26:46,2.029896,,2
16:26:46.250000,2.019647,,1
16:26:46.500000,2.017085,,2
16:26:46.750000,2.009398,,1
16:26:47,2.0055549999999998,,2
16:26:47.250000,1.9927439999999998,,1
16:26:47.500000,1.9863389999999999,,2
16:26:47.750000,1.970966,,1
16:26:48,1.973528,,2
16:26:48.250000,1.972247,,1
16:26:48.500000,1.9543110000000001,,2
16:26:48.750000,1.9581549999999999,,3
16:26:49,1.972247,,1
16:26:49.250000,1.972247,,2
16:26:49.500000,1.981214,,1
16:26:49.750000,1.996588,,2
16:26:50,2.002993,,1
16:26:50.250000,2.006836,,2
16:26:50.500000,1.9927439999999998,,1
16:26:50.750000,1.977371,,2
16:26:51,1.9876200000000002,,1
16:26:51.250000,1.9799330000000002,,2
16:26:51.500000,1.9799330000000002,,3
16:26:51.750000,1.978652,,1
16:26:52,1.965841,,2
16:26:52.250000,1.9760900000000001,,3
16:26:52.500000,1.974809,,1
16:26:52.750000,1.961998,,2
16:26:53,1.9645599999999999,,3
16:26:53.250000,1.9760900000000001,,1
16:26:53.500000,1.972247,,3
16:26:53.750000,1.968403,,1
16:26:54,1.9607169999999998,,3
16:26:54.250000,1.961998,,1
16:26:54.500000,1.9645599999999999,,2
16:26:54.750000,1.9568729999999999,,1
16:26:55,1.9530299999999998,,2
16:26:55.250000,1.9543110000000001,,3
16:26:55.500000,1.946625,,4
16:26:55.750000,1.942781,,1
16:26:56,1.938938,,2
16:26:56.250000,1.938938,,3
16:26:56.500000,1.938938,,4
16:26:56.750000,1.937657,,1
16:26:57,1.938938,,2
16:26:57.250000,1.937657,,1
16:26:57.500000,1.937657,,3
16:26:57.750000,1.937657,,1
16:26:58,1.933814,,2
16:26:58.250000,1.9261270000000001,,3
16:26:58.500000,1.9274080000000002,,1
16:26:58.750000,1.9235650000000002,,2
16:26:59,1.915878,,1
16:26:59.250000,1.914597,,2
16:26:59.500000,1.910754,,1
16:26:59.750000,1.9081919999999999,,2
16:27:00,1.904348,,2
16:27:00.250000,1.904348,,2
16:27:00.500000,1.9030669999999998,,2
16:27:00.750000,1.9030669999999998,,2
16:27:01,1.8992240000000002,,2
16:27:01.250000,1.8966619999999998,,2
16:27:01.500000,1.8966619999999998,,2
16:27:01.750000,1.8941,,2
16:27:02,1.8915369999999998,,2
16:27:02.250000,1.888975,,2
16:27:02.500000,1.883851,,2
16:27:02.750000,1.885132,,2
16:27:03,1.881289,,2
16:27:03.250000,1.881289,,2
16:27:03.500000,1.877445,,2
16:27:03.750000,1.876164,,2
16:27:04,1.876164,,2
16:27:04.250000,1.873602,,2
16:27:04.500000,1.87104,,2
16:27:04.750000,1.87104,,2
16:27:05,1.87104,,2
16:27:05.250000,1.869759,,2
16:27:05.500000,1.869759,,2
