Time,Measurement,TouchTag,SubjectID
16:44:17,0.119142,0,A6
16:44:17.250000,0.120423,0,A6
16:44:17.500000,0.12298599999999997,0,A6
16:44:17.750000,0.124267,0,A6
16:44:18,0.125548,0,A6
16:44:18.250000,0.124267,0,A6
16:44:18.500000,0.124267,0,A6
16:44:18.750000,0.125548,0,A6
16:44:19,0.125548,0,A6
16:44:19.250000,0.126829,0,A6
16:44:19.500000,0.125548,0,A6
16:44:19.750000,0.126829,0,A6
16:44:20,0.126829,0,A6
16:44:20.250000,0.125548,0,A6
16:44:20.500000,0.125548,0,A6
16:44:20.750000,0.12811,0,A6
16:44:21,0.12811,0,A6
16:44:21.250000,0.126829,0,A6
16:44:21.500000,0.12811,0,A6
16:44:21.750000,0.12811,0,A6
16:44:22,0.12811,0,A6
16:44:22.250000,0.126829,0,A6
16:44:22.500000,0.12811,0,A6
16:44:22.750000,0.12811,0,A6
16:44:23,0.12811,0,A6
16:44:23.250000,0.126829,0,A6
16:44:23.500000,0.12811,0,A6
16:44:23.750000,0.12811,0,A6
16:44:24,0.12811,0,A6
16:44:24.250000,0.126829,0,A6
16:44:24.500000,0.12811,0,A6
16:44:24.750000,0.12811,0,A6
16:44:25,0.12811,0,A6
16:44:25.250000,0.126829,0,A6
16:44:25.500000,0.12811,0,A6
16:44:25.750000,0.129391,0,A6
16:44:26,0.126829,0,A6
16:44:26.250000,0.12811,0,A6
16:44:26.500000,0.12811,0,A6
16:44:26.750000,0.12811,0,A6
16:44:27,0.126829,0,A6
16:44:27.250000,0.12811,0,A6
16:44:27.500000,0.129391,0,A6
16:44:27.750000,0.129391,0,A6
16:44:28,0.12811,0,A6
16:44:28.250000,0.12811,0,A6
16:44:28.500000,0.129391,0,A6
16:44:28.750000,0.129391,0,A6
16:44:29,0.12811,0,A6
16:44:29.250000,0.12811,0,A6
16:44:29.500000,0.129391,0,A6
16:44:29.750000,0.12811,0,A6
16:44:30,0.12811,0,A6
16:44:30.250000,0.129391,0,A6
16:44:30.500000,0.129391,0,A6
16:44:30.750000,0.129391,0,A6
16:44:31,0.129391,0,A6
16:44:31.250000,0.130672,0,A6
16:44:31.500000,0.129391,0,A6
16:44:31.750000,0.129391,0,A6
16:44:32,0.12811,0,A6
16:44:32.250000,0.130672,0,A6
16:44:32.500000,0.130672,0,A6
16:44:32.750000,0.129391,0,A6
16:44:33,0.130672,0,A6
16:44:33.250000,0.130672,0,A6
16:44:33.500000,0.131953,0,A6
16:44:33.750000,0.130672,0,A6
16:44:34,0.130672,0,A6
16:44:34.250000,0.130672,0,A6
16:44:34.500000,0.131953,0,A6
16:44:34.750000,0.129391,0,A6
16:44:35,0.130672,0,A6
16:44:35.250000,0.130672,0,A6
16:44:35.500000,0.130672,0,A6
16:44:35.750000,0.130672,0,A6
16:44:36,0.131953,0,A6
16:44:36.250000,0.131953,0,A6
16:44:36.500000,0.130672,0,A6
16:44:36.750000,0.130672,0,A6
16:44:37,0.131953,0,A6
16:44:37.250000,0.131953,0,A6
16:44:37.500000,0.130672,0,A6
16:44:37.750000,0.131953,0,A6
16:44:38,0.131953,0,A6
16:44:38.250000,0.131953,0,A6
16:44:38.500000,0.130672,0,A6
16:44:38.750000,0.129391,0,A6
16:44:39,0.131953,0,A6
16:44:39.250000,0.130672,0,A6
16:44:39.500000,0.130672,0,A6
16:44:39.750000,0.130672,0,A6
16:44:40,0.130672,0,A6
16:44:40.250000,0.129391,0,A6
16:44:40.500000,0.129391,0,A6
16:44:40.750000,0.131953,0,A6
16:44:41,0.130672,0,A6
16:44:41.250000,0.130672,0,A6
16:44:41.500000,0.130672,0,A6
16:44:41.750000,0.131953,0,A6
16:44:42,0.131953,0,A6
16:44:42.250000,0.130672,0,A6
16:44:42.500000,0.130672,0,A6
16:44:42.750000,0.131953,0,A6
16:44:43,0.130672,0,A6
16:44:43.250000,0.130672,0,A6
16:44:43.500000,0.131953,0,A6
16:44:43.750000,0.131953,0,A6
16:44:44,0.130672,0,A6
16:44:44.250000,0.130672,0,A6
16:44:44.500000,0.131953,0,A6
16:44:44.750000,0.131953,0,A6
16:44:45,0.130672,0,A6
16:44:45.250000,0.130672,0,A6
16:44:45.500000,0.131953,0,A6
16:44:45.750000,0.130672,0,A6
16:44:46,0.131953,0,A6
16:44:46.250000,0.131953,0,A6
16:44:46.500000,0.133234,0,A6
16:44:46.750000,0.133234,0,A6
16:44:47,0.131953,0,A6
16:44:47.250000,0.131953,0,A6
16:44:47.500000,0.133234,0,A6
16:44:47.750000,0.133234,0,A6
16:44:48,0.130672,0,A6
16:44:48.250000,0.131953,0,A6
16:44:48.500000,0.131953,0,A6
16:44:48.750000,0.131953,0,A6
16:44:49,0.131953,0,A6
16:44:49.250000,0.133234,0,A6
16:44:49.500000,0.133234,0,A6
16:44:49.750000,0.131953,0,A6
16:44:50,0.131953,0,A6
16:44:50.250000,0.133234,0,A6
16:44:50.500000,0.133234,0,A6
16:44:50.750000,0.130672,0,A6
16:44:51,0.133234,0,A6
16:44:51.250000,0.131953,0,A6
16:44:51.500000,0.133234,0,A6
16:44:51.750000,0.131953,0,A6
16:44:52,0.133234,0,A6
16:44:52.250000,0.134515,0,A6
16:44:52.500000,0.133234,0,A6
16:44:52.750000,0.134515,0,A6
16:44:53,0.135797,0,A6
16:44:53.250000,0.135797,0,A6
16:44:53.500000,0.133234,0,A6
16:44:53.750000,0.135797,0,A6
16:44:54,0.133234,0,A6
16:44:54.250000,0.134515,0,A6
16:44:54.500000,0.133234,0,A6
16:44:54.750000,0.133234,0,A6
16:44:55,0.135797,0,A6
16:44:55.250000,0.135797,0,A6
16:44:55.500000,0.134515,0,A6
16:44:55.750000,0.135797,0,A6
16:44:56,0.135797,0,A6
16:44:56.250000,0.134515,0,A6
16:44:56.500000,0.135797,0,A6
16:44:56.750000,0.135797,0,A6
16:44:57,0.137078,0,A6
16:44:57.250000,0.134515,0,A6
16:44:57.500000,0.135797,0,A6
16:44:57.750000,0.135797,0,A6
16:44:58,0.133234,0,A6
16:44:58.250000,0.133234,0,A6
16:44:58.500000,0.134515,0,A6
16:44:58.750000,0.134515,0,A6
16:44:59,0.133234,0,A6
16:44:59.250000,0.133234,0,A6
16:44:59.500000,0.133234,0,A6
16:44:59.750000,0.134515,0,A6
16:45:00,0.133234,0,A6
16:45:00.250000,0.134515,0,A6
16:45:00.500000,0.134515,0,A6
16:45:00.750000,0.135797,0,A6
16:45:01,0.134515,0,A6
16:45:01.250000,0.134515,0,A6
16:45:01.500000,0.135797,0,A6
16:45:01.750000,0.134515,0,A6
16:45:02,0.135797,0,A6
16:45:02.250000,0.135797,0,A6
16:45:02.500000,0.135797,0,A6
16:45:02.750000,0.135797,0,A6
16:45:03,0.135797,0,A6
16:45:03.250000,0.137078,0,A6
16:45:03.500000,0.137078,0,A6
16:45:03.750000,0.135797,0,A6
16:45:04,0.137078,0,A6
16:45:04.250000,0.137078,0,A6
16:45:04.500000,0.135797,0,A6
16:45:04.750000,0.135797,0,A6
16:45:05,0.134515,0,A6
16:45:05.250000,0.137078,0,A6
16:45:05.500000,0.135797,0,A6
16:45:05.750000,0.135797,0,A6
16:45:06,0.137078,0,A6
16:45:06.250000,0.135797,0,A6
16:45:06.500000,0.135797,0,A6
16:45:06.750000,0.135797,0,A6
16:45:07,0.137078,0,A6
16:45:07.250000,0.135797,0,A6
16:45:07.500000,0.135797,0,A6
16:45:07.750000,0.135797,0,A6
16:45:08,0.135797,0,A6
16:45:08.250000,0.137078,0,A6
16:45:08.500000,0.137078,0,A6
16:45:08.750000,0.13835899999999998,0,A6
16:45:09,0.13964,0,A6
16:45:09.250000,0.142202,0,A6
16:45:09.500000,0.140921,0,A6
16:45:09.750000,0.140921,0,A6
16:45:10,0.142202,0,A6
16:45:10.250000,0.142202,0,A6
16:45:10.500000,0.13835899999999998,0,A6
16:45:10.750000,0.137078,0,A6
16:45:11,0.135797,0,A6
16:45:11.250000,0.135797,0,A6
16:45:11.500000,0.134515,0,A6
16:45:11.750000,0.134515,0,A6
16:45:12,0.135797,0,A6
16:45:12.250000,0.134515,0,A6
16:45:12.500000,0.133234,0,A6
16:45:12.750000,0.133234,0,A6
16:45:13,0.133234,0,A6
16:45:13.250000,0.133234,0,A6
16:45:13.500000,0.133234,0,A6
16:45:13.750000,0.135797,0,A6
16:45:14,0.137078,0,A6
16:45:14.250000,0.137078,0,A6
16:45:14.500000,0.134515,0,A6
16:45:14.750000,0.134515,0,A6
16:45:15,0.137078,0,A6
16:45:15.250000,0.135797,0,A6
16:45:15.500000,0.135797,0,A6
16:45:15.750000,0.137078,0,A6
16:45:16,0.135797,0,A6
16:45:16.250000,0.135797,0,A6
16:45:16.500000,0.135797,0,A6
16:45:16.750000,0.137078,0,A6
16:45:17,0.137078,0,A6
16:45:17.250000,0.135797,0,A6
16:45:17.500000,0.137078,0,A6
16:45:17.750000,0.137078,0,A6
16:45:18,0.137078,0,A6
16:45:18.250000,0.135797,0,A6
16:45:18.500000,0.137078,0,A6
16:45:18.750000,0.137078,0,A6
16:45:19,0.137078,0,A6
16:45:19.250000,0.137078,0,A6
16:45:19.500000,0.13835899999999998,0,A6
16:45:19.750000,0.135797,0,A6
16:45:20,0.137078,0,A6
16:45:20.250000,0.137078,0,A6
16:45:20.500000,0.13835899999999998,0,A6
16:45:20.750000,0.137078,0,A6
16:45:21,0.135797,0,A6
16:45:21.250000,0.13835899999999998,0,A6
16:45:21.500000,0.137078,0,A6
16:45:21.750000,0.13835899999999998,0,A6
16:45:22,0.137078,0,A6
16:45:22.250000,0.13835899999999998,0,A6
16:45:22.500000,0.13835899999999998,0,A6
16:45:22.750000,0.13835899999999998,0,A6
16:45:23,0.137078,0,A6
16:45:23.250000,0.13835899999999998,0,A6
16:45:23.500000,0.13835899999999998,0,A6
16:45:23.750000,0.135797,0,A6
16:45:24,0.137078,0,A6
16:45:24.250000,0.137078,0,A6
16:45:24.500000,0.13835899999999998,0,A6
16:45:24.750000,0.137078,0,A6
16:45:25,0.13835899999999998,0,A6
16:45:25.250000,0.13835899999999998,0,A6
16:45:25.500000,0.13835899999999998,0,A6
16:45:25.750000,0.137078,0,A6
16:45:26,0.137078,0,A6
16:45:26.250000,0.13835899999999998,0,A6
16:45:26.500000,0.137078,0,A6
16:45:26.750000,0.137078,0,A6
16:45:27,0.137078,0,A6
16:45:27.250000,0.13835899999999998,0,A6
16:45:27.500000,0.137078,0,A6
16:45:27.750000,0.137078,0,A6
16:45:28,0.13835899999999998,0,A6
16:45:28.250000,0.13835899999999998,0,A6
16:45:28.500000,0.13835899999999998,0,A6
16:45:28.750000,0.137078,0,A6
16:45:29,0.13835899999999998,0,A6
16:45:29.250000,0.13835899999999998,0,A6
16:45:29.500000,0.137078,0,A6
16:45:29.750000,0.137078,0,A6
16:45:30,0.13835899999999998,0,A6
16:45:30.250000,0.13835899999999998,0,A6
16:45:30.500000,0.137078,0,A6
16:45:30.750000,0.135797,0,A6
16:45:31,0.13835899999999998,0,A6
16:45:31.250000,0.13835899999999998,0,A6
16:45:31.500000,0.137078,0,A6
16:45:31.750000,0.13835899999999998,0,A6
16:45:32,0.137078,0,A6
16:45:32.250000,0.137078,0,A6
16:45:32.500000,0.137078,0,A6
16:45:32.750000,0.13835899999999998,0,A6
16:45:33,0.13835899999999998,0,A6
16:45:33.250000,0.137078,0,A6
16:45:33.500000,0.137078,0,A6
16:45:33.750000,0.13835899999999998,0,A6
16:45:34,0.13835899999999998,0,A6
16:45:34.250000,0.137078,0,A6
16:45:34.500000,0.135797,0,A6
16:45:34.750000,0.13835899999999998,0,A6
16:45:35,0.13964,0,A6
16:45:35.250000,0.13835899999999998,0,A6
16:45:35.500000,0.13835899999999998,0,A6
16:45:35.750000,0.135797,0,A6
16:45:36,0.130672,0,A6
16:45:36.250000,0.121704,0,A6
16:45:36.500000,0.119142,0,A6
16:45:36.750000,0.121704,0,A6
16:45:37,0.135797,0,A6
16:45:37.250000,0.13835899999999998,0,A6
16:45:37.500000,0.13964,0,A6
16:45:37.750000,0.13964,0,A6
16:45:38,0.13835899999999998,0,A6
16:45:38.250000,0.13835899999999998,0,A6
16:45:38.500000,0.13835899999999998,0,A6
16:45:38.750000,0.13835899999999998,0,A6
16:45:39,0.135797,0,A6
16:45:39.250000,0.137078,0,A6
16:45:39.500000,0.137078,0,A6
16:45:39.750000,0.135797,0,A6
16:45:40,0.133234,0,A6
16:45:40.250000,0.133234,0,A6
16:45:40.500000,0.134515,0,A6
16:45:40.750000,0.133234,0,A6
16:45:41,0.133234,0,A6
16:45:41.250000,0.134515,0,A6
16:45:41.500000,0.134515,0,A6
16:45:41.750000,0.133234,0,A6
16:45:42,0.133234,0,A6
16:45:42.250000,0.134515,0,A6
16:45:42.500000,0.134515,0,A6
16:45:42.750000,0.133234,0,A6
16:45:43,0.133234,0,A6
16:45:43.250000,0.134515,0,A6
16:45:43.500000,0.134515,0,A6
16:45:43.750000,0.133234,0,A6
16:45:44,0.134515,0,A6
16:45:44.250000,0.134515,0,A6
16:45:44.500000,0.134515,0,A6
16:45:44.750000,0.133234,0,A6
16:45:45,0.133234,0,A6
16:45:45.250000,0.134515,0,A6
16:45:45.500000,0.133234,0,A6
16:45:45.750000,0.131953,0,A6
16:45:46,0.134515,0,A6
16:45:46.250000,0.133234,0,A6
16:45:46.500000,0.133234,0,A6
16:45:46.750000,0.133234,0,A6
16:45:47,0.134515,0,A6
16:45:47.250000,0.134515,0,A6
16:45:47.500000,0.133234,0,A6
16:45:47.750000,0.134515,0,A6
16:45:48,0.134515,0,A6
16:45:48.250000,0.134515,0,A6
16:45:48.500000,0.133234,0,A6
16:45:48.750000,0.134515,0,A6
16:45:49,0.133234,0,A6
16:45:49.250000,0.134515,0,A6
16:45:49.500000,0.133234,0,A6
16:45:49.750000,0.134515,0,A6
16:45:50,0.134515,0,A6
16:45:50.250000,0.133234,0,A6
16:45:50.500000,0.134515,0,A6
16:45:50.750000,0.134515,0,A6
16:45:51,0.135797,0,A6
16:45:51.250000,0.133234,0,A6
16:45:51.500000,0.134515,0,A6
16:45:51.750000,0.133234,0,A6
16:45:52,0.133234,0,A6
16:45:52.250000,0.133234,0,A6
16:45:52.500000,0.135797,0,A6
16:45:52.750000,0.134515,0,A6
16:45:53,0.133234,0,A6
16:45:53.250000,0.134515,0,A6
16:45:53.500000,0.134515,0,A6
16:45:53.750000,0.134515,0,A6
16:45:54,0.133234,0,A6
16:45:54.250000,0.133234,0,A6
16:45:54.500000,0.133234,0,A6
16:45:54.750000,0.133234,0,A6
16:45:55,0.133234,0,A6
16:45:55.250000,0.134515,0,A6
16:45:55.500000,0.134515,0,A6
16:45:55.750000,0.134515,0,A6
16:45:56,0.134515,0,A6
16:45:56.250000,0.134515,0,A6
16:45:56.500000,0.134515,0,A6
16:45:56.750000,0.133234,0,A6
16:45:57,0.134515,0,A6
16:45:57.250000,0.133234,0,A6
16:45:57.500000,0.135797,0,A6
16:45:57.750000,0.134515,0,A6
16:45:58,0.133234,0,A6
16:45:58.250000,0.135797,0,A6
16:45:58.500000,0.134515,0,A6
16:45:58.750000,0.134515,0,A6
16:45:59,0.135797,0,A6
16:45:59.250000,0.134515,0,A6
16:45:59.500000,0.134515,0,A6
16:45:59.750000,0.134515,0,A6
16:46:00,0.133234,0,A6
16:46:00.250000,0.134515,0,A6
16:46:00.500000,0.133234,0,A6
16:46:00.750000,0.134515,0,A6
16:46:01,0.134515,0,A6
16:46:01.250000,0.134515,0,A6
16:46:01.500000,0.133234,0,A6
16:46:01.750000,0.134515,0,A6
16:46:02,0.134515,0,A6
16:46:02.250000,0.133234,0,A6
16:46:02.500000,0.133234,0,A6
16:46:02.750000,0.130672,0,A6
16:46:03,0.133234,0,A6
16:46:03.250000,0.131953,0,A6
16:46:03.500000,0.131953,0,A6
16:46:03.750000,0.133234,0,A6
16:46:04,0.133234,0,A6
16:46:04.250000,0.131953,0,A6
16:46:04.500000,0.133234,0,A6
16:46:04.750000,0.133234,0,A6
16:46:05,0.131953,0,A6
16:46:05.250000,0.131953,0,A6
16:46:05.500000,0.130672,0,A6
16:46:05.750000,0.133234,0,A6
16:46:06,0.131953,0,A6
16:46:06.250000,0.133234,0,A6
16:46:06.500000,0.133234,0,A6
16:46:06.750000,0.133234,0,A6
16:46:07,0.133234,0,A6
16:46:07.250000,0.133234,0,A6
16:46:07.500000,0.133234,0,A6
16:46:07.750000,0.133234,0,A6
16:46:08,0.133234,0,A6
16:46:08.250000,0.133234,0,A6
16:46:08.500000,0.133234,0,A6
16:46:08.750000,0.133234,0,A6
16:46:09,0.133234,0,A6
16:46:09.250000,0.133234,0,A6
16:46:09.500000,0.134515,0,A6
16:46:09.750000,0.133234,0,A6
16:46:10,0.133234,0,A6
16:46:10.250000,0.134515,0,A6
16:46:10.500000,0.133234,0,A6
16:46:10.750000,0.133234,0,A6
16:46:11,0.133234,0,A6
16:46:11.250000,0.134515,0,A6
16:46:11.500000,0.133234,0,A6
16:46:11.750000,0.133234,0,A6
16:46:12,0.134515,0,A6
16:46:12.250000,0.134515,0,A6
16:46:12.500000,0.133234,0,A6
16:46:12.750000,0.134515,0,A6
16:46:13,0.134515,0,A6
16:46:13.250000,0.133234,0,A6
16:46:13.500000,0.133234,0,A6
16:46:13.750000,0.133234,0,A6
16:46:14,0.134515,0,A6
16:46:14.250000,0.131953,0,A6
16:46:14.500000,0.131953,0,A6
16:46:14.750000,0.134515,0,A6
16:46:15,0.133234,0,A6
16:46:15.250000,0.133234,0,A6
16:46:15.500000,0.134515,0,A6
16:46:15.750000,0.134515,0,A6
16:46:16,0.133234,0,A6
16:46:16.250000,0.133234,0,A6
16:46:16.500000,0.131953,0,A6
16:46:16.750000,0.133234,0,A6
16:46:17,0.133234,0,A6
16:46:17.250000,0.134515,0,A6
16:46:17.500000,0.137078,0,A6
16:46:17.750000,0.13835899999999998,0,A6
16:46:18,0.137078,0,A6
16:46:18.250000,0.13835899999999998,0,A6
16:46:18.500000,0.137078,0,A6
16:46:18.750000,0.13835899999999998,0,A6
16:46:19,0.137078,0,A6
16:46:19.250000,0.135797,0,A6
16:46:19.500000,0.142202,0,A6
16:46:19.750000,0.137078,0,A6
16:46:20,0.137078,0,A6
16:46:20.250000,0.137078,0,A6
16:46:20.500000,0.137078,0,A6
16:46:20.750000,0.135797,0,A6
16:46:21,0.135797,0,A6
16:46:21.250000,0.137078,0,A6
16:46:21.500000,0.137078,0,A6
16:46:21.750000,0.135797,0,A6
16:46:22,0.135797,0,A6
16:46:22.250000,0.137078,0,A6
16:46:22.500000,0.137078,0,A6
16:46:22.750000,0.135797,0,A6
16:46:23,0.135797,0,A6
16:46:23.250000,0.137078,0,A6
16:46:23.500000,0.137078,0,A6
16:46:23.750000,0.135797,0,A6
16:46:24,0.134515,0,A6
16:46:24.250000,0.135797,0,A6
16:46:24.500000,0.135797,0,A6
16:46:24.750000,0.135797,0,A6
16:46:25,0.137078,0,A6
16:46:25.250000,0.137078,0,A6
16:46:25.500000,0.135797,0,A6
16:46:25.750000,0.135797,0,A6
16:46:26,0.137078,0,A6
16:46:26.250000,0.137078,0,A6
16:46:26.500000,0.135797,0,A6
16:46:26.750000,0.137078,0,A6
16:46:27,0.135797,0,A6
16:46:27.250000,0.137078,0,A6
16:46:27.500000,0.135797,0,A6
16:46:27.750000,0.135797,0,A6
16:46:28,0.137078,0,A6
16:46:28.250000,0.135797,0,A6
16:46:28.500000,0.135797,0,A6
16:46:28.750000,0.137078,0,A6
16:46:29,0.137078,0,A6
16:46:29.250000,0.135797,0,A6
16:46:29.500000,0.135797,0,A6
16:46:29.750000,0.134515,0,A6
16:46:30,0.135797,0,A6
16:46:30.250000,0.131953,0,A6
16:46:30.500000,0.125548,0,A6
16:46:30.750000,0.117861,0,A6
16:46:31,0.117861,0,A6
16:46:31.250000,0.11658,0,A6
16:46:31.500000,0.119142,0,A6
16:46:31.750000,0.120423,0,A6
16:46:32,0.121704,0,A6
16:46:32.250000,0.124267,0,A6
16:46:32.500000,0.12298599999999997,0,A6
16:46:32.750000,0.12298599999999997,0,A6
16:46:33,0.124267,0,A6
16:46:33.250000,0.125548,0,A6
16:46:33.500000,0.126829,0,A6
16:46:33.750000,0.125548,0,A6
16:46:34,0.125548,0,A6
16:46:34.250000,0.126829,0,A6
16:46:34.500000,0.126829,0,A6
16:46:34.750000,0.125548,0,A6
16:46:35,0.12811,0,A6
16:46:35.250000,0.124267,0,A6
16:46:35.500000,0.124267,0,A6
16:46:35.750000,0.124267,0,A6
16:46:36,0.126829,0,A6
16:46:36.250000,0.126829,0,A6
16:46:36.500000,0.125548,0,A6
16:46:36.750000,0.126829,0,A6
16:46:37,0.126829,0,A6
16:46:37.250000,0.137078,0,A6
16:46:37.500000,0.13964,0,A6
16:46:37.750000,0.140921,0,A6
16:46:38,0.13964,0,A6
16:46:38.250000,0.134515,0,A6
16:46:38.500000,0.130672,0,A6
16:46:38.750000,0.125548,0,A6
16:46:39,0.12298599999999997,0,A6
16:46:39.250000,0.121704,0,A6
16:46:39.500000,0.121704,0,A6
16:46:39.750000,0.121704,0,A6
16:46:40,0.135797,0,A6
16:46:40.250000,0.133234,0,A6
16:46:40.500000,0.134515,0,A6
16:46:40.750000,0.134515,0,A6
16:46:41,0.135797,0,A6
16:46:41.250000,0.134515,0,A6
16:46:41.500000,0.135797,0,A6
16:46:41.750000,0.137078,0,A6
16:46:42,0.137078,0,A6
16:46:42.250000,0.185759,0,A6
16:46:42.500000,0.035871,0,A6
16:46:42.750000,0.024341,0,A6
16:46:43,0.02306,0,A6
16:46:43.250000,0.030746,0,A6
16:46:43.500000,0.025622,0,A6
16:46:43.750000,0.038433,0,A6
16:46:44,0.055087,0,A6
16:46:44.250000,0.075585,0,A6
16:46:44.500000,0.092239,0,A6
16:46:44.750000,0.092239,0,A6
16:46:45,0.073023,0,A6
16:46:45.250000,0.025622,0,A6
16:46:45.500000,0.026903,0,A6
16:46:45.750000,0.024341,0,A6
16:46:46,0.029465,0,A6
16:46:46.250000,0.025622,0,A6
16:46:46.500000,0.024341,0,A6
16:46:46.750000,0.053805999999999986,0,A6
16:46:47,0.097364,0,A6
16:46:47.250000,0.107612,0,A6
16:46:47.500000,0.110175,0,A6
16:46:47.750000,0.114018,0,A6
16:46:48,0.11658,0,A6
16:46:48.250000,0.119142,0,A6
16:46:48.500000,0.120423,0,A6
16:46:48.750000,0.120423,0,A6
16:46:49,0.11658,0,A6
16:46:49.250000,0.119142,0,A6
16:46:49.500000,0.120423,0,A6
16:46:49.750000,0.121704,0,A6
16:46:50,0.124267,0,A6
16:46:50.250000,0.124267,0,A6
16:46:50.500000,0.124267,0,A6
16:46:50.750000,0.125548,0,A6
16:46:51,0.126829,0,A6
16:46:51.250000,0.126829,0,A6
16:46:51.500000,0.126829,0,A6
16:46:51.750000,0.12811,0,A6
16:46:52,0.129391,0,A6
16:46:52.250000,0.12811,0,A6
16:46:52.500000,0.131953,0,A6
16:46:52.750000,0.135797,0,A6
16:46:53,0.137078,0,A6
16:46:53.250000,0.137078,0,A6
16:46:53.500000,0.135797,0,A6
16:46:53.750000,0.13835899999999998,0,A6
16:46:54,0.13835899999999998,0,A6
16:46:54.250000,0.13835899999999998,0,A6
16:46:54.500000,0.13964,0,A6
16:46:54.750000,0.13964,0,A6
16:46:55,0.13964,0,A6
16:46:55.250000,0.140921,0,A6
16:46:55.500000,0.142202,0,A6
16:46:55.750000,0.140921,0,A6
16:46:56,0.140921,0,A6
16:46:56.250000,0.142202,0,A6
16:46:56.500000,0.143483,0,A6
16:46:56.750000,0.142202,0,A6
16:46:57,0.142202,0,A6
16:46:57.250000,0.143483,0,A6
16:46:57.500000,0.144764,0,A6
16:46:57.750000,0.143483,0,A6
16:46:58,0.143483,0,A6
16:46:58.250000,0.144764,0,A6
16:46:58.500000,0.144764,0,A6
16:46:58.750000,0.144764,0,A6
16:46:59,0.144764,0,A6
16:46:59.250000,0.144764,0,A6
16:46:59.500000,0.144764,0,A6
16:46:59.750000,0.143483,0,A6
16:47:00,0.144764,0,A6
16:47:00.250000,0.146045,0,A6
16:47:00.500000,0.144764,0,A6
16:47:00.750000,0.144764,0,A6
16:47:01,0.146045,0,A6
16:47:01.250000,0.146045,0,A6
16:47:01.500000,0.144764,0,A6
16:47:01.750000,0.146045,0,A6
16:47:02,0.146045,0,A6
16:47:02.250000,0.144764,0,A6
16:47:02.500000,0.146045,0,A6
16:47:02.750000,0.146045,0,A6
16:47:03,0.146045,0,A6
16:47:03.250000,0.144764,0,A6
16:47:03.500000,0.146045,0,A6
16:47:03.750000,0.146045,0,A6
16:47:04,0.144764,0,A6
16:47:04.250000,0.144764,0,A6
16:47:04.500000,0.03459,0,A6
16:47:04.750000,0.061492999999999985,0,A6
16:47:05,0.055087,0,A6
16:47:05.250000,0.042276,0,A6
16:47:05.500000,0.04612,0,A6
16:47:05.750000,0.040995,0,A6
16:47:06,0.042276,0,A6
16:47:06.250000,0.040995,0,A6
16:47:06.500000,0.037152,0,A6
16:47:06.750000,0.033309,0,A6
16:47:07,0.032027999999999994,0,A6
16:47:07.250000,0.030746,0,A6
16:47:07.500000,0.026903,0,A6
16:47:07.750000,0.021779,0,A6
16:47:08,0.071742,0,A6
16:47:08.250000,0.074304,0,A6
16:47:08.500000,0.074304,0,A6
16:47:08.750000,0.073023,0,A6
16:47:09,0.06917899999999999,0,A6
16:47:09.250000,0.07686599999999999,0,A6
16:47:09.500000,0.08199,0,A6
16:47:09.750000,0.080709,0,A6
16:47:10,0.06917899999999999,0,A6
16:47:10.250000,0.03459,0,A6
16:47:10.500000,0.032027999999999994,0,A6
16:47:10.750000,0.03459,0,A6
16:47:11,0.040995,0,A6
16:47:11.250000,0.065336,0,A6
16:47:11.500000,0.084553,0,A6
16:47:11.750000,0.098645,0,A6
16:47:12,0.07686599999999999,0,A6
16:47:12.250000,0.074304,0,A6
16:47:12.500000,0.074304,0,A6
16:47:12.750000,0.083272,0,A6
16:47:13,0.083272,0,A6
16:47:13.250000,0.08199,0,A6
16:47:13.500000,0.084553,0,A6
16:47:13.750000,0.08199,0,A6
16:47:14,0.08583400000000001,0,A6
16:47:14.250000,0.07686599999999999,0,A6
16:47:14.500000,0.064055,0,A6
16:47:14.750000,0.062774,0,A6
16:47:15,0.064055,0,A6
16:47:15.250000,0.064055,0,A6
16:47:15.500000,0.061492999999999985,0,A6
16:47:15.750000,0.055087,0,A6
16:47:16,0.044839,0,A6
16:47:16.250000,0.025622,0,A6
16:47:16.500000,0.024341,0,A6
16:47:16.750000,0.032027999999999994,0,A6
16:47:17,0.056368,0,A6
16:47:17.250000,0.056368,0,A6
16:47:17.500000,0.052525,0,A6
16:47:17.750000,0.033309,0,A6
16:47:18,0.044839,0,A6
16:47:18.250000,0.047401,0,A6
16:47:18.500000,0.049963,0,A6
16:47:18.750000,0.05765,0,A6
16:47:19,0.058931,0,A6
16:47:19.250000,0.064055,0,A6
16:47:19.500000,0.066617,0,A6
16:47:19.750000,0.074304,0,A6
16:47:20,0.07686599999999999,0,A6
16:47:20.250000,0.074304,0,A6
16:47:20.500000,0.071742,0,A6
16:47:20.750000,0.067898,0,A6
16:47:21,0.06917899999999999,0,A6
16:47:21.250000,0.06917899999999999,0,A6
16:47:21.500000,0.065336,0,A6
16:47:21.750000,0.051244000000000005,0,A6
16:47:22,0.056368,0,A6
16:47:22.250000,0.024341,0,A6
16:47:22.500000,0.02306,0,A6
16:47:22.750000,0.025622,0,A6
16:47:23,0.025622,0,A6
16:47:23.250000,0.024341,0,A6
16:47:23.500000,0.02306,0,A6
16:47:23.750000,0.026903,0,A6
16:47:24,0.033309,0,A6
16:47:24.250000,0.030746,0,A6
16:47:24.500000,0.02306,0,A6
