16:22:54.111090,soft
16:22:54.202498,medium
16:22:54.389692,hard
16:22:54.946724,release
16:23:09.761561,soft
16:23:09.855411,medium
16:23:10.134058,hard
16:23:10.601313,release
16:23:10.789171,soft
16:23:13.677543,release
16:23:16.285804,soft
16:23:16.375986,medium
16:23:16.470238,hard
16:23:18.428202,release
16:23:22.245350,soft
16:23:22.990660,medium
16:23:23.273245,hard
16:23:24.670034,release
16:23:25.882267,medium
16:23:29.515547,release
16:23:30.445078,soft
16:23:36.503529,release
16:23:40.135700,soft
16:23:40.323911,medium
16:23:41.720804,release
16:23:46.005058,soft
16:23:46.656407,release
16:23:49.548125,soft
16:23:49.732359,medium
16:23:50.104899,release
16:23:50.756145,soft
16:24:01.286494,release
16:24:11.812600,soft
16:24:13.025021,release
16:24:17.686110,soft
16:24:17.777036,medium
16:24:19.361376,release
16:24:19.640457,soft
16:24:21.130653,medium
16:24:21.224941,hard
16:24:24.300738,release
16:24:24.486941,medium
16:24:24.579660,hard
16:24:25.697505,release
16:24:26.721487,soft
16:24:27.372677,release
16:26:18.340397,soft
16:26:19.270235,release
16:26:23.369951,soft
16:26:24.209782,release
16:26:24.488191,soft
16:26:24.860833,medium
16:26:26.074107,release
16:26:27.748646,soft
16:26:33.712180,medium
16:26:36.599497,hard
16:26:37.160901,release
16:26:37.439255,medium
16:26:37.717548,hard
16:26:44.426766,release
16:27:28.030429,soft
16:27:28.214855,release
16:27:29.427207,soft
16:27:29.705790,medium
16:27:29.984330,release
16:27:31.953863,soft
16:27:58.774012,medium
16:27:59.052380,release
16:28:03.057865,soft
16:28:03.991587,release
16:28:08.092309,soft
16:28:13.399667,medium
16:28:13.866936,release
16:28:14.145092,soft
16:28:15.452619,release
16:28:16.196957,soft
16:28:21.411081,release
16:28:30.262019,soft
16:28:33.895216,release
16:28:50.667385,soft
16:28:50.851692,release
16:28:51.785627,soft
16:28:52.158283,release
16:28:53.460810,soft
16:28:57.561548,release
16:29:06.132971,soft
16:29:11.162765,release
16:29:30.167321,soft
16:29:30.446591,release
16:29:32.493822,soft
16:29:34.918893,release
16:29:43.487185,soft
16:29:48.893470,release
16:29:49.638655,soft
16:29:51.129547,release
16:30:04.916189,soft
16:30:05.104350,release
16:30:06.501376,soft
16:30:06.685678,release
16:30:12.554879,soft
16:30:13.206520,release
16:30:53.455759,soft
16:30:54.107195,release
16:31:03.236448,soft
16:31:04.821549,medium
16:31:05.382410,release
16:31:12.742597,soft
16:31:21.216781,release
16:31:21.872477,soft
16:31:22.801940,release
16:31:24.944101,soft
16:31:25.132570,release
16:31:29.232441,soft
16:31:29.695393,medium
16:31:33.983597,release
16:31:34.729201,soft
16:31:35.659604,medium
16:31:38.641492,release
16:31:39.574349,soft
16:31:40.036998,medium
16:32:17.583313,release
16:32:17.866552,soft
16:32:18.144624,medium
16:32:22.617042,release
16:32:55.223703,soft
16:32:55.408933,medium
16:33:07.146634,hard
16:33:12.458828,release
16:33:12.737696,medium
16:33:12.925765,hard
16:33:13.577030,release
16:33:14.134209,medium
16:33:14.416659,hard
16:33:18.606733,release
16:33:18.979461,medium
16:33:26.712324,release
16:33:27.085158,soft
16:33:27.273734,medium
16:33:28.203254,release
16:33:42.456497,soft
16:33:43.017880,medium
16:33:56.058651,release
16:33:58.200858,soft
16:33:58.483430,release
16:33:58.946502,soft
16:33:59.692207,release
16:34:00.252868,soft
16:34:00.904266,medium
16:34:33.978471,hard
16:34:37.795025,release
16:34:41.149495,soft
16:34:41.427960,release
16:34:56.054027,soft
16:34:56.149184,release
16:35:09.099175,soft
16:35:09.284175,medium
16:35:10.774410,hard
16:35:11.242312,release
16:35:11.425646,medium
16:35:11.987025,hard
16:35:12.638082,release
16:35:13.944411,soft
16:35:14.222992,medium
16:35:26.518792,hard
16:35:32.666482,release
16:35:36.767653,soft
16:35:36.954758,release
16:35:37.884522,soft
16:35:38.163102,medium
16:35:45.523186,hard
16:35:45.711549,release
16:35:45.806001,hard
16:35:47.575095,release
16:35:47.665302,hard
16:35:48.226636,release
16:35:48.693292,medium
16:35:49.438868,release
16:35:51.298528,soft
16:35:51.581149,medium
16:35:51.671033,release
16:35:54.001560,soft
16:35:54.189827,medium
16:35:55.214002,hard
16:36:01.922791,release
16:36:03.409693,medium
16:36:05.740233,hard
16:36:09.373037,release
16:36:10.491265,medium
16:36:11.143244,hard
16:36:11.330898,release
16:36:11.888003,medium
16:36:37.135467,hard
16:36:43.003829,release
16:36:49.341740,soft
16:36:49.434118,release
16:36:49.897091,soft
16:36:51.387816,release
16:36:52.694388,soft
16:36:53.812807,medium
16:36:57.819103,release
16:36:57.912280,medium
16:37:01.262763,release
16:37:01.451613,soft
16:37:01.635505,medium
16:37:18.776402,release
16:37:19.522015,soft
16:37:21.670352,medium
16:37:24.740139,release
16:37:24.928363,soft
16:37:25.112689,release
16:37:25.579569,soft
16:37:26.136573,medium
16:37:26.793477,hard
16:37:27.350065,release
16:37:27.443907,medium
16:37:27.537375,hard
16:37:34.430574,release
16:37:34.615511,medium
16:38:03.494409,hard
16:38:03.683594,release
16:38:04.145690,medium
16:38:05.919313,release
16:38:06.660430,soft
16:38:06.754926,medium
16:38:07.967012,hard
16:38:08.061342,release
16:38:08.245644,medium
16:38:12.529894,hard
16:38:14.020877,release
16:38:14.676124,medium
16:38:14.860399,hard
16:38:15.511637,release
16:38:16.724849,medium
16:38:42.527972,release
16:38:42.715816,soft
16:38:43.178958,medium
16:38:43.834135,release
16:38:50.167111,soft
16:38:50.911545,medium
16:38:52.869348,release
16:38:53.708991,soft
16:38:58.461077,medium
16:38:58.738578,release
16:38:59.017910,soft
16:38:59.205922,medium
16:39:00.229483,release
16:39:00.786467,soft
16:39:03.674654,medium
16:39:05.726234,release
16:39:09.171558,soft
16:39:10.477215,release
16:39:15.973728,soft
16:39:16.719895,medium
16:39:22.121606,hard
16:39:22.867125,release
16:39:22.957217,medium
16:39:28.826543,hard
16:39:30.689980,release
16:39:30.878296,medium
16:39:30.973232,hard
16:39:31.062903,release
16:39:31.435553,medium
16:39:33.393311,hard
16:39:33.950802,release
16:39:34.138577,medium
16:39:34.323466,hard
16:39:34.512070,release
16:39:34.884171,medium
16:39:35.162700,hard
16:39:35.256815,release
16:39:36.280931,medium
16:39:37.771880,release
16:39:42.055788,soft
16:39:42.616895,release
16:39:50.812661,soft
16:39:51.001077,medium
16:39:53.049044,release
16:39:53.700353,soft
16:39:54.540173,medium
16:39:54.634196,release
16:39:55.097172,soft
16:39:55.658954,medium
16:40:07.209191,release
16:40:08.326380,soft
16:40:08.514945,medium
16:40:08.794187,release
16:40:09.071936,soft
16:40:09.350286,release
16:40:10.562579,soft
16:40:11.029467,release
16:40:14.384339,soft
16:40:14.568546,medium
16:40:17.644425,release
16:40:18.017038,soft
16:40:18.295463,medium
16:40:18.668428,release
16:40:23.513614,soft
16:40:29.195005,release
16:40:39.626455,soft
16:40:40.281747,medium
16:40:48.850175,release
16:40:49.038587,medium
16:40:49.784034,release
16:22:54.111090,soft
16:22:54.202498,medium
16:22:54.389692,hard
16:22:54.946724,release
16:23:09.761561,soft
16:23:09.855411,medium
16:23:10.134058,hard
16:23:10.601313,release
16:23:10.789171,soft
16:23:13.677543,release
16:23:16.285804,soft
16:23:16.375986,medium
16:23:16.470238,hard
16:23:18.428202,release
16:23:22.245350,soft
16:23:22.990660,medium
16:23:23.273245,hard
16:23:24.670034,release
16:23:25.882267,medium
16:23:29.515547,release
16:23:30.445078,soft
16:23:36.503529,release
16:23:40.135700,soft
16:23:40.323911,medium
16:23:41.720804,release
16:23:46.005058,soft
16:23:46.656407,release
16:23:49.548125,soft
16:23:49.732359,medium
16:23:50.104899,release
16:23:50.756145,soft
16:24:01.286494,release
16:24:11.812600,soft
16:24:13.025021,release
16:24:17.686110,soft
16:24:17.777036,medium
16:24:19.361376,release
16:24:19.640457,soft
16:24:21.130653,medium
16:24:21.224941,hard
16:24:24.300738,release
16:24:24.486941,medium
16:24:24.579660,hard
16:24:25.697505,release
16:24:26.721487,soft
16:24:27.372677,release
16:26:18.340397,soft
16:26:19.270235,release
16:26:23.369951,soft
16:26:24.209782,release
16:26:24.488191,soft
16:26:24.860833,medium
16:26:26.074107,release
16:26:27.748646,soft
16:26:33.712180,medium
16:26:36.599497,hard
16:26:37.160901,release
16:26:37.439255,medium
16:26:37.717548,hard
16:26:44.426766,release
16:27:28.030429,soft
16:27:28.214855,release
16:27:29.427207,soft
16:27:29.705790,medium
16:27:29.984330,release
16:27:31.953863,soft
16:27:58.774012,medium
16:27:59.052380,release
16:28:03.057865,soft
16:28:03.991587,release
16:28:08.092309,soft
16:28:13.399667,medium
16:28:13.866936,release
16:28:14.145092,soft
16:28:15.452619,release
16:28:16.196957,soft
16:28:21.411081,release
16:28:30.262019,soft
16:28:33.895216,release
16:28:50.667385,soft
16:28:50.851692,release
16:28:51.785627,soft
16:28:52.158283,release
16:28:53.460810,soft
16:28:57.561548,release
16:29:06.132971,soft
16:29:11.162765,release
16:29:30.167321,soft
16:29:30.446591,release
16:29:32.493822,soft
16:29:34.918893,release
16:29:43.487185,soft
16:29:48.893470,release
16:29:49.638655,soft
16:29:51.129547,release
16:30:04.916189,soft
16:30:05.104350,release
16:30:06.501376,soft
16:30:06.685678,release
16:30:12.554879,soft
16:30:13.206520,release
16:30:53.455759,soft
16:30:54.107195,release
16:31:03.236448,soft
16:31:04.821549,medium
16:31:05.382410,release
16:31:12.742597,soft
16:31:21.216781,release
16:31:21.872477,soft
16:31:22.801940,release
16:31:24.944101,soft
16:31:25.132570,release
16:31:29.232441,soft
16:31:29.695393,medium
16:31:33.983597,release
16:31:34.729201,soft
16:31:35.659604,medium
16:31:38.641492,release
16:31:39.574349,soft
16:31:40.036998,medium
16:32:17.583313,release
16:32:17.866552,soft
16:32:18.144624,medium
16:32:22.617042,release
16:32:55.223703,soft
16:32:55.408933,medium
16:33:07.146634,hard
16:33:12.458828,release
16:33:12.737696,medium
16:33:12.925765,hard
16:33:13.577030,release
16:33:14.134209,medium
16:33:14.416659,hard
16:33:18.606733,release
16:33:18.979461,medium
16:33:26.712324,release
16:33:27.085158,soft
16:33:27.273734,medium
16:33:28.203254,release
16:33:42.456497,soft
16:33:43.017880,medium
16:33:56.058651,release
16:33:58.200858,soft
16:33:58.483430,release
16:33:58.946502,soft
16:33:59.692207,release
16:34:00.252868,soft
16:34:00.904266,medium
16:34:33.978471,hard
16:34:37.795025,release
16:34:41.149495,soft
16:34:41.427960,release
16:34:56.054027,soft
16:34:56.149184,release
16:35:09.099175,soft
16:35:09.284175,medium
16:35:10.774410,hard
16:35:11.242312,release
16:35:11.425646,medium
16:35:11.987025,hard
16:35:12.638082,release
16:35:13.944411,soft
16:35:14.222992,medium
16:35:26.518792,hard
16:35:32.666482,release
16:35:36.767653,soft
16:35:36.954758,release
16:35:37.884522,soft
16:35:38.163102,medium
16:35:45.523186,hard
16:35:45.711549,release
16:35:45.806001,hard
16:35:47.575095,release
16:35:47.665302,hard
16:35:48.226636,release
16:35:48.693292,medium
16:35:49.438868,release
16:35:51.298528,soft
16:35:51.581149,medium
16:35:51.671033,release
16:35:54.001560,soft
16:35:54.189827,medium
16:35:55.214002,hard
16:36:01.922791,release
16:36:03.409693,medium
16:36:05.740233,hard
16:36:09.373037,release
16:36:10.491265,medium
16:36:11.143244,hard
16:36:11.330898,release
16:36:11.888003,medium
16:36:37.135467,hard
16:36:43.003829,release
16:36:49.341740,soft
16:36:49.434118,release
16:36:49.897091,soft
16:36:51.387816,release
16:36:52.694388,soft
16:36:53.812807,medium
16:36:57.819103,release
16:36:57.912280,medium
16:37:01.262763,release
16:37:01.451613,soft
16:37:01.635505,medium
16:37:18.776402,release
16:37:19.522015,soft
16:37:21.670352,medium
16:37:24.740139,release
16:37:24.928363,soft
16:37:25.112689,release
