16:15:40,0
16:15:40,0.833996
16:15:40,1.181441
16:15:41,1.619646
16:15:41,2.097595
16:15:41,2.585893
16:15:42,3.088144
16:15:42,3.220228
16:15:42,3.230477
16:15:42,3.230477
16:15:43,3.202293
16:15:43,3.177952
16:15:43,3.147206
16:15:43,3.115178
16:15:43,3.086994
16:15:44,3.051123
16:15:44,3.034469
16:15:44,3.017814
16:15:44,3.005003
16:15:45,2.985787
16:15:45,2.983225
16:15:45,2.967852
16:15:46,2.967852
16:15:46,2.958884
16:15:46,2.949916
16:15:46,2.94223
16:15:46,2.931981
16:15:47,2.940948
16:15:47,2.938386
16:15:47,2.933262
16:15:48,2.929419
16:15:48,2.926856
16:15:48,2.924294
16:15:48,2.923013
16:15:48,2.914045
16:15:49,2.910202
16:15:49,2.910202
16:15:49,2.905078
16:15:50,2.910202
16:15:50,2.924294
16:15:50,2.952478
16:15:50,2.957603
16:15:50,2.974257
16:15:51,2.987068
16:15:51,3.013971
16:15:51,3.03575
16:15:51,3.056247
16:15:52,3.095962
16:15:52,3.147206
16:15:52,3.275316
16:15:53,3.439296
16:15:53,3.588374
16:15:53,3.667802
16:15:53,3.695987
16:15:53,3.684457
16:15:54,3.656273
16:15:54,3.58325
16:15:54,3.507665
16:15:54,3.462826
16:15:55,3.387242
16:15:55,3.33856
16:15:55,3.29244
16:15:55,3.257851
16:15:56,3.214293
16:15:56,3.186109
16:15:56,3.166893
16:15:56,3.138708
16:15:57,3.133584
16:15:57,3.113086
16:15:57,3.132303
16:15:57,3.196358
16:15:58,3.356495
16:15:58,3.528162
16:15:58,3.662678
16:15:58,3.735701
16:15:59,3.731857
16:15:59,3.712641
16:15:59,3.65371
16:15:59,3.579406
16:16:00,3.507665
16:16:00,3.547379
16:16:00,3.683176
16:16:00,3.803599
16:16:01,3.844594
16:16:01,3.834345
16:16:01,3.815129
16:16:02,3.802318
16:16:02,3.756198
16:16:02,3.715203
16:16:02,3.649867
16:16:02,3.556347
16:16:03,3.470513
16:16:03,3.376993
16:16:03,3.29244
16:16:03,3.205325
16:16:04,3.137427
16:16:04,3.075934
16:16:04,3.031096
16:16:05,3.001631
16:16:05,2.972165
16:16:05,2.949106
16:16:05,2.928608
16:16:05,2.926856
16:16:06,2.911483
16:16:06,2.89611
16:16:06,2.882018
16:16:07,2.870488
16:16:07,2.86152
16:16:07,2.847428
16:16:07,2.848709
16:16:07,2.837179
16:16:08,2.825649
16:16:08,2.819244
16:16:08,2.816682
16:16:09,2.816682
16:16:09,2.805152
16:16:09,2.793622
16:16:09,2.792341
16:16:09,2.794903
16:16:10,2.81412
16:16:10,2.855115
16:16:10,2.906359
16:16:10,2.943511
16:16:11,2.983225
16:16:11,3.003722
16:16:11,3.020377
16:16:12,3.019095
16:16:12,3.003722
16:16:12,2.985787
16:16:12,2.952478
16:16:12,2.938386
16:16:13,2.910202
16:16:13,2.894829
16:16:13,2.875612
16:16:13,2.912764
16:16:14,3.029344
16:16:14,3.252256
16:16:14,3.357306
16:16:14,3.250975
16:16:15,3.327841
16:16:15,3.313748
16:16:15,3.354744
16:16:15,3.306062
16:16:16,3.367555
16:16:16,3.472605
16:16:16,3.4782
16:16:16,3.452578
16:16:17,3.389804
16:16:17,3.330873
16:16:17,3.321906
16:16:17,3.160487
16:16:18,3.084902
16:16:18,3.008036
16:16:18,2.947824
16:16:18,2.897861
16:16:19,2.869207
16:16:19,2.825649
16:16:19,2.796184
16:16:19,2.771843
16:16:20,2.753908
16:16:20,2.737254
16:16:20,2.769281
16:16:21,2.878175
16:16:21,3.057528
16:16:21,3.225353
16:16:21,3.32656
16:16:21,3.349619
16:16:22,3.322716
16:16:22,3.276597
16:16:22,3.238163
16:16:22,3.165141
16:16:23,3.135676
16:16:23,3.107491
16:16:23,3.086994
16:16:24,3.051123
16:16:24,3.01269
16:16:24,2.971695
16:16:24,2.917889
16:16:24,2.871769
16:16:25,2.825649
16:16:25,2.79106
16:16:25,2.753908
16:16:26,2.729567
16:16:26,2.709069
16:16:26,2.698821
16:16:26,2.691134
16:16:26,2.682166
16:16:27,2.679604
16:16:27,2.703945
16:16:27,2.770562
16:16:28,2.83846
16:16:28,2.885861
16:16:28,2.908921
16:16:28,2.905078
16:16:28,2.889704
16:16:29,2.853834
16:16:29,2.819244
16:16:29,2.785935
16:16:29,2.757751
16:16:30,2.727005
16:16:30,2.710351
16:16:30,2.694977
16:16:31,2.691134
16:16:31,2.677042
16:16:31,2.657825
16:16:31,2.656544
16:16:31,2.646296
16:16:32,2.642452
16:16:32,2.633485
16:16:32,2.634766
16:16:32,2.62836
16:16:33,2.629641
16:16:33,2.625798
16:16:33,2.634766
16:16:33,2.653982
16:16:34,2.669355
16:16:34,2.683447
16:16:34,2.689853
16:16:34,2.694977
16:16:35,2.691134
16:16:35,2.689853
16:16:35,2.680885
16:16:35,2.666793
16:16:36,2.661669
16:16:36,2.655263
16:16:36,2.683447
16:16:36,2.694977
16:16:37,2.720599
16:16:37,2.719318
16:16:37,2.716756
16:16:37,2.718037
16:16:38,2.712913
16:16:38,2.702664
16:16:38,2.687291
16:16:38,2.680885
16:16:39,2.67448
16:16:39,2.665512
16:16:39,2.661669
16:16:40,2.648858
16:16:40,2.656544
16:16:40,2.661669
16:16:40,2.709069
16:16:40,2.750065
16:16:41,2.79106
16:16:41,2.811557
16:16:41,2.817963
16:16:41,2.817963
16:16:42,2.806433
16:16:42,2.79106
16:16:42,2.771843
16:16:43,2.752627
16:16:43,2.73341
16:16:43,2.72188
16:16:43,2.715475
16:16:43,2.705226
16:16:44,2.702664
16:16:44,2.696258
16:16:44,2.692415
16:16:45,2.687291
16:16:45,2.679604
16:16:45,2.682166
16:16:45,2.67448
16:16:45,2.673199
