11:30:23,33.65
11:30:23.250000,33.65
11:30:23.500000,33.65
11:30:23.750000,33.65
11:30:24,33.65
11:30:24.250000,33.65
11:30:24.500000,33.65
11:30:24.750000,33.65
11:30:25,33.65
11:30:25.250000,33.65
11:30:25.500000,33.65
11:30:25.750000,33.65
11:30:26,33.65
11:30:26.250000,33.65
11:30:26.500000,33.65
11:30:26.750000,33.65
11:30:27,33.66
11:30:27.250000,33.66
11:30:27.500000,33.66
11:30:27.750000,33.66
11:30:28,33.66
11:30:28.250000,33.66
11:30:28.500000,33.66
11:30:28.750000,33.66
11:30:29,33.68
11:30:29.250000,33.68
11:30:29.500000,33.68
11:30:29.750000,33.68
11:30:30,33.68
11:30:30.250000,33.68
11:30:30.500000,33.68
11:30:30.750000,33.68
11:30:31,33.71
11:30:31.250000,33.71
11:30:31.500000,33.71
11:30:31.750000,33.71
11:30:32,33.71
11:30:32.250000,33.71
11:30:32.500000,33.71
11:30:32.750000,33.71
11:30:33,33.73
11:30:33.250000,33.73
11:30:33.500000,33.73
11:30:33.750000,33.73
11:30:34,33.71
11:30:34.250000,33.71
11:30:34.500000,33.71
11:30:34.750000,33.71
11:30:35,33.71
11:30:35.250000,33.71
11:30:35.500000,33.71
11:30:35.750000,33.71
11:30:36,33.73
11:30:36.250000,33.73
11:30:36.500000,33.73
11:30:36.750000,33.73
11:30:37,33.73
11:30:37.250000,33.73
11:30:37.500000,33.73
11:30:37.750000,33.73
11:30:38,33.73
11:30:38.250000,33.73
11:30:38.500000,33.73
11:30:38.750000,33.73
11:30:39,33.75
11:30:39.250000,33.75
11:30:39.500000,33.75
11:30:39.750000,33.75
11:30:40,33.77
11:30:40.250000,33.77
11:30:40.500000,33.77
11:30:40.750000,33.77
11:30:41,33.75
11:30:41.250000,33.75
11:30:41.500000,33.75
11:30:41.750000,33.75
11:30:42,33.75
11:30:42.250000,33.75
11:30:42.500000,33.75
11:30:42.750000,33.75
11:30:43,33.79
11:30:43.250000,33.79
11:30:43.500000,33.79
11:30:43.750000,33.79
11:30:44,33.81
11:30:44.250000,33.81
