1565220398.000000, 1565220398.000000, 1565220398.000000
32.000000, 32.000000, 32.000000
-58,1,28
-58,1,29
-57,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,1,29
-58,0,30
-57,0,30
-57,0,29
-58,1,29
-58,1,30
-57,0,29
-57,1,30
-57,1,30
-57,1,30
-58,1,30
-57,0,30
-58,1,30
-58,1,29
-57,1,30
-58,1,29
-57,1,29
-57,1,30
-58,1,29
-58,1,30
-57,0,29
-58,0,30
-58,0,29
-58,0,30
-57,1,29
-58,1,29
-57,1,29
-58,1,30
-58,1,29
-58,1,30
-58,1,29
-58,1,29
-57,1,29
-58,1,29
-58,0,29
-58,0,30
-58,1,30
-58,0,29
-57,1,30
-57,1,29
-58,1,30
-58,1,29
-58,1,30
-57,0,29
-58,1,29
-58,1,30
-57,1,29
-57,1,30
-57,0,30
-58,0,29
-57,1,30
-56,1,32
-57,1,30
-59,0,28
-59,1,27
-58,1,28
-57,0,29
-59,0,30
-57,0,33
-54,2,33
-56,2,33
-57,1,31
-57,1,31
-57,0,31
-57,1,32
-53,2,33
-55,1,32
-57,1,31
-57,0,32
-55,1,32
-57,0,31
-55,1,32
-56,0,31
-54,2,33
-55,1,32
-57,1,32
-54,1,33
-57,0,32
-56,0,32
-57,1,32
-56,1,32
-55,1,33
-55,0,33
-57,0,32
-56,1,32
-57,1,32
-56,1,33
-56,1,32
-55,1,33
-55,0,33
-56,1,32
-56,1,33
-56,1,33
-56,1,32
-55,1,33
-56,1,32
-55,1,33
-53,1,34
-54,0,33
-56,1,33
-53,2,34
-58,0,32
-55,1,34
-55,1,34
-55,1,34
-55,0,33
-55,1,33
-55,1,33
-55,1,34
-55,1,33
-56,0,33
-56,1,33
-56,1,33
-55,1,33
-56,1,33
-55,1,33
-55,1,33
-55,1,33
-55,1,33
-56,0,33
-55,1,34
-54,1,34
-54,1,34
-55,1,33
-56,1,32
-57,0,32
-56,0,32
-54,1,34
-54,1,35
-56,1,35
-53,1,36
-53,1,37
-53,2,37
-50,1,39
-51,0,38
-52,1,38
-49,1,41
-49,2,41
-48,1,42
-48,1,42
-47,1,43
-47,1,44
-47,1,43
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,43
-48,1,42
-48,1,43
-48,1,42
-48,2,43
-48,1,42
-49,1,42
-49,1,42
-49,1,42
-48,1,42
-50,1,41
-49,2,42
-50,1,41
-49,1,41
-51,1,41
-48,2,41
-50,1,41
-49,1,41
-50,1,41
-49,1,41
-50,1,41
-50,1,41
-49,1,40
-50,1,41
-49,1,41
-49,1,41
-49,1,41
-49,1,41
-49,1,42
-49,1,42
-49,1,42
-49,1,42
-49,1,42
-48,1,42
-49,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-49,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-49,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,42
-48,1,43
-48,1,43
-48,1,43
-48,1,42
-48,1,43
-48,1,42
-48,1,42
-48,1,43
-48,1,43
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,42
-48,1,42
-48,1,43
-48,1,43
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,42
-48,1,42
-48,1,42
-48,1,43
-48,1,43
-48,1,43
-48,1,42
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,43
-48,1,42
-48,1,43
-48,1,42
-48,1,43
-48,1,42
-48,1,43
-48,1,43
-48,1,42
-48,1,42
-48,1,43
-48,1,42
