1565023417.000000, 1565023417.000000, 1565023417.000000
32.000000, 32.000000, 32.000000
-26,-14,56
-26,-14,56
-25,-14,56
-26,-14,56
-25,-14,56
-25,-14,56
-25,-14,56
-25,-14,55
-26,-14,55
-25,-14,56
-26,-14,56
-25,-14,56
-24,-14,56
-24,-14,56
-26,-14,56
-27,-14,56
-27,-13,56
-27,-13,56
-25,-14,57
-24,-14,55
-25,-15,55
-24,-14,56
-27,-15,55
-26,-15,55
-26,-15,55
-26,-15,54
-26,-15,54
-25,-15,55
-24,-14,56
-24,-14,57
-24,-14,57
-24,-14,56
-24,-14,57
-24,-14,57
-25,-14,57
-25,-14,56
-26,-14,56
-26,-14,55
-26,-14,55
-26,-14,55
-26,-14,55
-25,-14,56
-25,-14,56
-24,-14,57
-24,-14,56
-24,-14,56
-24,-14,56
-25,-14,56
-24,-14,56
-25,-14,57
-25,-14,56
-25,-14,56
-25,-14,56
-26,-15,55
-25,-14,55
-25,-14,55
-25,-14,56
-25,-14,56
-24,-14,57
-25,-14,56
-24,-14,57
-24,-14,56
-24,-14,56
-24,-14,57
-24,-14,57
-24,-14,57
-24,-14,57
-24,-14,56
-24,-14,56
-25,-14,56
-24,-14,56
-24,-15,56
-24,-14,56
-24,-14,56
-24,-14,56
-24,-14,56
-24,-14,56
-24,-15,56
-24,-14,56
-24,-14,56
-24,-15,56
-24,-15,56
-24,-15,56
-24,-15,56
-24,-15,56
-24,-14,56
-24,-15,56
-24,-15,56
-24,-15,56
-25,-15,56
-25,-15,56
-24,-14,56
-25,-15,56
-24,-15,55
-24,-15,56
-25,-15,56
-25,-15,56
-25,-14,56
-25,-15,56
-24,-15,56
-24,-15,55
-24,-15,55
-25,-15,56
-25,-14,56
-25,-14,56
-25,-15,56
-24,-15,56
-24,-15,56
-24,-14,56
-25,-15,56
-25,-14,56
-25,-15,57
-25,-15,56
-24,-15,56
-24,-15,56
-25,-15,56
-24,-15,56
-25,-15,56
-25,-15,56
-25,-15,55
-25,-15,55
-25,-15,55
-25,-15,56
-25,-15,55
-24,-15,56
-24,-15,56
-24,-14,56
-24,-15,56
-24,-15,56
-25,-15,55
-24,-15,56
-24,-14,56
-24,-14,56
-25,-14,56
-24,-14,57
-23,-14,57
-25,-14,57
-24,-14,57
-24,-14,56
-26,-14,56
-25,-15,56
-24,-15,55
-23,-14,57
-22,-14,58
-22,-15,56
-24,-15,55
-24,-15,55
-23,-16,53
-23,-16,54
-24,-15,55
-23,-14,56
-21,-14,56
-21,-14,58
-21,-13,58
-21,-14,59
-25,-16,57
-26,-19,56
-30,-19,57
-35,-17,56
-40,-17,56
-37,-17,54
-32,-18,52
-23,-13,54
-19,-9,52
-16,-4,55
-14,1,57
-8,7,63
-2,-4,63
-2,-4,68
-6,-11,72
-11,-18,66
-11,-20,63
-12,-19,55
-14,-18,53
-14,-18,52
-13,-18,53
-15,-17,54
-15,-15,60
-16,-14,61
-14,-12,62
-15,-13,61
-15,-14,60
-16,-14,58
-15,-14,58
-13,-15,59
-12,-15,58
-14,-14,58
-15,-13,59
-16,-14,59
-17,-13,59
-18,-14,60
-18,-13,59
-18,-13,59
-17,-14,59
-15,-13,59
-16,-13,59
-16,-13,60
-18,-13,58
-19,-13,58
-18,-13,58
-19,-13,58
-18,-13,59
-18,-13,59
-17,-13,59
-17,-14,58
-17,-14,58
-16,-13,58
-16,-13,58
-17,-13,60
-16,-13,60
-16,-13,59
-16,-13,59
-16,-13,60
-16,-13,60
-18,-13,58
-17,-13,61
-18,-12,61
-17,-13,60
-17,-13,60
-16,-13,58
-17,-13,59
-16,-12,58
-17,-12,59
-17,-13,58
-17,-13,57
-17,-13,59
-16,-14,57
-16,-14,57
-16,-14,58
-16,-13,58
-17,-14,58
-17,-13,59
-17,-14,59
-17,-13,58
-18,-14,58
-18,-13,59
-18,-14,58
-18,-14,58
-18,-14,57
-18,-13,58
-17,-14,58
-18,-14,58
-18,-13,58
-18,-13,59
-18,-13,58
-19,-13,59
-19,-13,58
-20,-13,58
-20,-13,58
-19,-13,58
-20,-13,58
-20,-13,58
-20,-13,58
-20,-13,58
-20,-13,58
-21,-13,58
-21,-13,57
