EDA_Time,Measurement,TouchTag
10:02:31.250000,0.0,3
10:02:31.500000,0.12170399999999999,4
10:02:31.750000,0.17423,1
10:02:32,0.17423,3
10:02:32.250000,0.17423,4
10:02:32.500000,0.176792,1
10:02:32.750000,0.175511,3
10:02:33,0.17423,1
10:02:33.250000,0.175511,3
10:02:33.500000,0.176792,4
10:02:33.750000,0.175511,1
10:02:34,0.176792,3
10:02:34.250000,0.175511,4
10:02:34.500000,0.175511,1
10:02:34.750000,0.176792,3
10:02:35,0.175511,1
10:02:35.250000,0.175511,3
10:02:35.500000,0.175511,4
10:02:35.750000,0.175511,1
10:02:36,0.175511,3
10:02:36.250000,0.175511,1
10:02:36.500000,0.17423,3
10:02:36.750000,0.172948,4
10:02:37,0.175511,1
10:02:37.250000,0.17423,2
10:02:37.500000,0.175511,3
10:02:37.750000,0.17423,1
10:02:38,0.172948,4
10:02:38.250000,0.175511,1
10:02:38.500000,0.172948,3
10:02:38.750000,0.17423,4
10:02:39,0.17423,1
10:02:39.250000,0.17423,2
10:02:39.500000,0.17423,3
10:02:39.750000,0.172948,4
10:02:40,0.172948,1
10:02:40.250000,0.17423,3
10:02:40.500000,0.17423,1
10:02:40.750000,0.172948,2
10:02:41,0.172948,3
10:02:41.250000,0.172948,1
10:02:41.500000,0.17166700000000001,2
10:02:41.750000,0.172948,3
10:02:42,0.17166700000000001,1
10:02:42.250000,0.172948,2
10:02:42.500000,0.17166700000000001,3
10:02:42.750000,0.17166700000000001,4
10:02:43,0.172948,1
10:02:43.250000,0.17166700000000001,3
10:02:43.500000,0.17166700000000001,1
10:02:43.750000,0.17038599999999998,2
10:02:44,0.17038599999999998,1
10:02:44.250000,0.17166700000000001,2
10:02:44.500000,0.172948,1
10:02:44.750000,0.17166700000000001,2
10:02:45,0.17166700000000001,1
10:02:45.250000,0.17166700000000001,2
10:02:45.500000,0.172948,3
10:02:45.750000,0.172948,1
10:02:46,0.17423,2
10:02:46.250000,0.175511,3
10:02:46.500000,0.175511,1
10:02:46.750000,0.175511,2
10:02:47,0.17423,3
10:02:47.250000,0.17423,4
10:02:47.500000,0.175511,1
10:02:47.750000,0.17423,3
10:02:48,0.172948,4
10:02:48.250000,0.175511,1
10:02:48.500000,0.175511,3
10:02:48.750000,0.172948,1
10:02:49,0.17423,3
10:02:49.250000,0.172948,4
10:02:49.500000,0.172948,1
10:02:49.750000,0.172948,3
10:02:50,0.17423,1
10:02:50.250000,0.172948,2
10:02:50.500000,0.172948,3
10:02:50.750000,0.17166700000000001,4
10:02:51,0.172948,1
10:02:51.250000,0.172948,3
10:02:51.500000,0.172948,4
10:02:51.750000,0.172948,1
10:02:52,0.17038599999999998,3
10:02:52.250000,0.17166700000000001,4
10:02:52.500000,0.17166700000000001,0
10:02:52.750000,0.17166700000000001,0
10:02:53,0.17038599999999998,0
10:02:53.250000,0.17038599999999998,0
10:02:53.500000,0.17038599999999998,0
10:02:53.750000,0.17038599999999998,0
10:02:54,0.17166700000000001,0
10:02:54.250000,0.172948,0
10:02:54.500000,0.17166700000000001,0
10:02:54.750000,0.17166700000000001,0
10:02:55,0.17166700000000001,0
10:02:55.250000,0.17038599999999998,0
10:02:55.500000,0.17038599999999998,0
10:02:55.750000,0.17038599999999998,0
10:02:56,0.17038599999999998,0
10:02:56.250000,0.169105,0
10:02:56.500000,0.17038599999999998,0
10:02:56.750000,0.17038599999999998,0
10:02:57,0.169105,0
10:02:57.250000,0.169105,0
10:02:57.500000,0.169105,0
10:02:57.750000,0.169105,0
10:02:58,0.169105,0
10:02:58.250000,0.169105,0
10:02:58.500000,0.169105,0
10:02:58.750000,0.169105,0
10:02:59,0.169105,0
10:02:59.250000,0.169105,0
10:02:59.500000,0.17038599999999998,0
10:02:59.750000,0.167824,0
10:03:00,0.167824,0
10:03:00.250000,0.167824,0
10:03:00.500000,0.167824,0
10:03:00.750000,0.167824,0
10:03:01,0.166543,0
10:03:01.250000,0.166543,0
10:03:01.500000,0.166543,0
10:03:01.750000,0.166543,0
10:03:02,0.166543,0
10:03:02.250000,0.167824,0
10:03:02.500000,0.167824,0
10:03:02.750000,0.166543,0
10:03:03,0.166543,0
10:03:03.250000,0.166543,0
10:03:03.500000,0.165262,0
10:03:03.750000,0.166543,0
10:03:04,0.166543,0
10:03:04.250000,0.166543,0
10:03:04.500000,0.166543,0
10:03:04.750000,0.166543,0
10:03:05,0.166543,0
10:03:05.250000,0.165262,0
10:03:05.500000,0.165262,0
10:03:05.750000,0.167824,0
10:03:06,0.166543,0
10:03:06.250000,0.165262,0
10:03:06.500000,0.166543,0
10:03:06.750000,0.166543,0
10:03:07,0.167824,0
10:03:07.250000,0.166543,0
10:03:07.500000,0.167824,0
10:03:07.750000,0.167824,0
10:03:08,0.166543,0
10:03:08.250000,0.167824,0
10:03:08.500000,0.17038599999999998,0
10:03:08.750000,0.169105,0
10:03:09,0.169105,0
10:03:09.250000,0.17038599999999998,0
10:03:09.500000,0.17038599999999998,0
10:03:09.750000,0.169105,0
10:03:10,0.169105,0
10:03:10.250000,0.169105,0
10:03:10.500000,0.17038599999999998,0
10:03:10.750000,0.169105,0
10:03:11,0.169105,0
10:03:11.250000,0.169105,0
10:03:11.500000,0.167824,0
10:03:11.750000,0.167824,0
10:03:12,0.167824,0
10:03:12.250000,0.169105,0
10:03:12.500000,0.167824,0
10:03:12.750000,0.169105,0
10:03:13,0.169105,0
10:03:13.250000,0.17038599999999998,0
10:03:13.500000,0.169105,0
10:03:13.750000,0.169105,0
10:03:14,0.169105,0
10:03:14.250000,0.169105,0
10:03:14.500000,0.167824,0
10:03:14.750000,0.169105,0
10:03:15,0.169105,0
10:03:15.250000,0.169105,0
10:03:15.500000,0.17038599999999998,0
10:03:15.750000,0.169105,0
10:03:16,0.17038599999999998,0
10:03:16.250000,0.169105,0
10:03:16.500000,0.17038599999999998,0
10:03:16.750000,0.17038599999999998,0
10:03:17,0.17038599999999998,0
10:03:17.250000,0.172948,0
10:03:17.500000,0.17166700000000001,0
10:03:17.750000,0.17423,0
10:03:18,0.17423,0
10:03:18.250000,0.172948,0
10:03:18.500000,0.172948,0
10:03:18.750000,0.17423,0
10:03:19,0.172948,0
10:03:19.250000,0.17166700000000001,0
10:03:19.500000,0.172948,0
10:03:19.750000,0.17166700000000001,0
10:03:20,0.17038599999999998,0
10:03:20.250000,0.17038599999999998,0
10:03:20.500000,0.17166700000000001,0
10:03:20.750000,0.17166700000000001,0
10:03:21,0.17038599999999998,0
10:03:21.250000,0.17038599999999998,0
10:03:21.500000,0.17166700000000001,0
10:03:21.750000,0.17038599999999998,0
10:03:22,0.17038599999999998,0
10:03:22.250000,0.17166700000000001,0
10:03:22.500000,0.169105,0
10:03:22.750000,0.17038599999999998,0
10:03:23,0.17166700000000001,0
10:03:23.250000,0.17038599999999998,0
10:03:23.500000,0.17038599999999998,0
10:03:23.750000,0.17038599999999998,0
10:03:24,0.17038599999999998,0
10:03:24.250000,0.17038599999999998,0
10:03:24.500000,0.169105,0
10:03:24.750000,0.169105,0
10:03:25,0.169105,0
10:03:25.250000,0.167824,0
10:03:25.500000,0.169105,0
10:03:25.750000,0.167824,0
10:03:26,0.167824,0
10:03:26.250000,0.167824,0
10:03:26.500000,0.17038599999999998,0
10:03:26.750000,0.169105,0
10:03:27,0.169105,0
10:03:27.250000,0.169105,0
10:03:27.500000,0.169105,0
10:03:27.750000,0.169105,0
10:03:28,0.167824,0
10:03:28.250000,0.166543,0
10:03:28.500000,0.169105,0
10:03:28.750000,0.167824,0
10:03:29,0.166543,0
10:03:29.250000,0.167824,0
10:03:29.500000,0.167824,0
10:03:29.750000,0.167824,0
10:03:30,0.166543,0
10:03:30.250000,0.167824,0
10:03:30.500000,0.167824,0
10:03:30.750000,0.167824,0
10:03:31,0.165262,0
10:03:31.250000,0.166543,0
10:03:31.500000,0.166543,0
10:03:31.750000,0.166543,0
10:03:32,0.166543,0
10:03:32.250000,0.166543,0
10:03:32.500000,0.166543,0
10:03:32.750000,0.166543,0
10:03:33,0.166543,0
10:03:33.250000,0.166543,0
10:03:33.500000,0.166543,0
10:03:33.750000,0.167824,0
10:03:34,0.167824,0
10:03:34.250000,0.169105,0
10:03:34.500000,0.169105,0
10:03:34.750000,0.169105,0
10:03:35,0.169105,0
10:03:35.250000,0.17038599999999998,0
10:03:35.500000,0.169105,0
10:03:35.750000,0.167824,0
10:03:36,0.169105,0
10:03:36.250000,0.169105,0
10:03:36.500000,0.169105,0
10:03:36.750000,0.167824,0
10:03:37,0.17038599999999998,0
10:03:37.250000,0.17038599999999998,0
10:03:37.500000,0.17038599999999998,0
10:03:37.750000,0.17038599999999998,0
10:03:38,0.17038599999999998,0
10:03:38.250000,0.17038599999999998,0
10:03:38.500000,0.17038599999999998,0
10:03:38.750000,0.17038599999999998,0
10:03:39,0.17038599999999998,0
