15.826644897460938,medium
15.975738048553467,hard
17.709985971450806,release
37.34673619270325,medium
37.44632697105408,hard
37.72472023963928,release
41.25788426399231,medium
43.39951515197754,release
52.535808086395264,medium
52.71603202819824,hard
53.092819929122925,release
53.65217709541321,medium
54.11308526992798,hard
54.39613628387451,release
54.6762421131134,medium
55.04789113998413,release
62.68715214729309,medium
62.781469106674194,hard
64.57130408287048,release
67.71626210212708,medium
68.93138313293457,release
129.76376295089722,medium
129.95899319648743,hard
130.97702598571777,release
184.72838807106018,soft
184.9132661819458,medium
191.34494519233704,release
274.9099690914154,hard
276.957533121109,release
277.6084930896759,medium
278.1748971939087,hard
279.5675880908966,release
372.2613661289215,soft
372.3565559387207,medium
372.9181671142578,hard
373.0075650215149,release
374.5012032985687,medium
377.96112990379333,release
427.9778401851654,soft
428.3457839488983,medium
430.58547806739807,release
430.6796669960022,soft
430.7681839466095,medium
431.79768109321594,release
618.2157430648804,soft
618.3104150295258,medium
618.587112903595,hard
619.4342782497406,release
620.358077287674,medium
624.1800711154938,release
744.2688140869141,soft
744.4608371257782,release
744.7353711128235,soft
746.3206031322479,release
746.9696402549744,soft
748.1827619075775,release
748.4293849468231,soft
748.7301201820374,medium
749.8593809604645,release
750.2718489170074,soft
751.0690450668335,medium
751.3777251243591,release
806.970605134964,soft
807.0580191612244,medium
807.1560282707214,hard
809.3908240795135,release
810.4230892658234,medium
810.6000430583954,hard
811.1576220989227,release
811.2497861385345,medium
812.0889160633087,release
881.4948489665985,medium
881.7720630168915,hard
883.9142482280731,release
884.3797340393066,medium
885.9709479808807,release
953.6048729419708,soft
953.6884059906006,medium
953.8771121501923,hard
953.9739172458649,release
954.5271480083466,medium
956.023766040802,hard
959.5592081546783,release
959.9394381046295,medium
960.8631999492645,hard
962.3569149971008,release
