29.91096782684326,soft
29.997007846832275,medium
31.659714937210083,release
35.764025926589966,soft
35.84983205795288,medium
36.37409996986389,release
36.726123094558716,medium
36.98832106590271,release
57.07450985908508,soft
57.2505407333374,medium
59.7856879234314,release
74.45756697654724,soft
74.54728102684021,medium
74.63339281082153,hard
77.60297703742981,release
221.46079182624817,soft
221.63679599761963,medium
222.24712681770325,release
222.42332291603088,soft
222.50931787490845,medium
222.5952389240265,release
1050.3427159786224,soft
1050.6048510074615,medium
1050.6950159072876,hard
1051.3052639961243,release
1052.9640169143677,medium
1053.0540738105774,hard
1053.1401579380035,release
1053.3161878585815,medium
1053.402331829071,hard
1053.5783128738403,release
1053.6644699573517,hard
1053.8404927253723,release
1053.926514863968,medium
1054.0126929283142,hard
1054.1886999607086,release
1054.2749819755554,hard
1054.4510097503662,release
