1565881577.000000, 1565881577.000000, 1565881577.000000
32.000000, 32.000000, 32.000000
-24,-53,21
-24,-53,21
-26,-53,20
-25,-53,20
-26,-53,20
-26,-53,21
-25,-53,21
-24,-53,21
-26,-53,21
-25,-53,21
-24,-53,21
-25,-53,20
-25,-53,20
-25,-53,21
-25,-53,21
-25,-53,22
-24,-53,22
-24,-53,21
-25,-53,21
-24,-53,21
-25,-53,19
-24,-53,20
-25,-54,20
-25,-53,21
-26,-53,20
-25,-54,20
-23,-53,21
-26,-53,21
-35,-55,14
-44,-55,13
-43,-51,18
-15,-50,20
-3,-52,19
6,-55,18
18,-58,22
23,-56,28
4,-57,22
-4,-57,20
9,-55,27
6,-56,24
9,-57,27
6,-55,28
0,-56,23
3,-56,24
5,-56,27
8,-56,26
6,-56,23
0,-57,23
3,-55,25
1,-55,25
1,-56,26
0,-55,26
2,-55,27
-2,-56,26
-1,-55,27
1,-55,26
1,-55,26
1,-56,26
-1,-56,27
1,-55,27
0,-55,28
-1,-55,27
-3,-55,24
-2,-56,26
-3,-55,28
-4,-55,27
-2,-55,26
-3,-55,28
-2,-55,28
-1,-55,28
-3,-55,27
-2,-55,27
-2,-55,28
-1,-55,28
-2,-55,27
-2,-55,28
-2,-55,28
-2,-55,27
-1,-55,28
-2,-55,27
-2,-55,28
-2,-55,28
-2,-54,28
-1,-55,28
-3,-55,29
-4,-55,29
-1,-55,28
-1,-55,27
-2,-55,28
-7,-55,26
-4,-55,28
-3,-54,28
-6,-55,27
-6,-54,28
-4,-55,28
-5,-55,27
-5,-55,27
-6,-55,27
-5,-55,27
-5,-55,27
-5,-55,27
-7,-55,26
-6,-55,27
-7,-55,27
-7,-55,26
-8,-55,27
-6,-55,27
-7,-54,27
-9,-55,27
-6,-54,28
-5,-55,27
-6,-55,28
-6,-55,28
-7,-55,28
-7,-55,27
-7,-55,27
-7,-55,27
-7,-55,27
-7,-55,27
-7,-55,27
-7,-55,27
-6,-55,27
-7,-55,27
-7,-55,27
-6,-55,27
-5,-55,27
-3,-55,27
-4,-55,28
-8,-55,27
-10,-54,26
-9,-54,27
-7,-55,27
-8,-55,26
-10,-55,25
-10,-55,25
-6,-55,28
-2,-54,31
-8,-54,30
-9,-54,30
-9,-53,31
-10,-53,30
-9,-53,31
-8,-53,31
-10,-53,30
-9,-54,30
-14,-54,25
-16,-54,24
-16,-53,27
-13,-54,27
-13,-54,26
-16,-54,25
-15,-54,25
-15,-54,26
-14,-53,28
-16,-53,28
-17,-53,28
-17,-54,27
-17,-53,27
-18,-54,26
-17,-53,27
-18,-53,25
-21,-54,21
-19,-54,24
-19,-54,25
-20,-53,25
-20,-53,25
-20,-53,25
-20,-53,26
-20,-54,24
-20,-53,24
-23,-54,22
-23,-54,22
-23,-53,22
-19,-53,25
-21,-53,25
-22,-53,24
-21,-54,23
-20,-54,24
-21,-54,23
-20,-53,24
-19,-53,25
-24,-54,24
-22,-54,24
-18,-53,25
-16,-54,25
-16,-54,25
-16,-54,23
-18,-54,23
-17,-54,25
-20,-54,24
-20,-53,25
-19,-53,25
-21,-54,24
-21,-54,22
-22,-54,22
-19,-54,24
-20,-53,24
-23,-54,22
-21,-54,24
-21,-53,23
-23,-53,23
-24,-53,23
-23,-53,23
-19,-54,23
-22,-54,22
-24,-54,20
-24,-54,20
-24,-54,17
-24,-53,20
-29,-52,24
-31,-51,23
-28,-52,22
-22,-52,23
-23,-53,22
-24,-53,22
-24,-53,21
-23,-52,22
-24,-53,23
-26,-53,22
-25,-52,22
-25,-53,22
-23,-53,23
-25,-53,21
-24,-53,22
-23,-53,23
-25,-53,23
-23,-53,22
-22,-53,22
-24,-53,23
-26,-53,21
-25,-53,23
-23,-52,24
-24,-53,23
-24,-53,23
-23,-53,22
-24,-53,21
-26,-53,20
-25,-53,21
-24,-52,22
-24,-53,22
-26,-53,21
-25,-53,21
-26,-53,21
-32,-53,16
-32,-53,17
-23,-52,21
-24,-53,23
-26,-52,23
-28,-53,20
-27,-53,20
-26,-53,20
-27,-53,18
-26,-53,19
-25,-53,20
-27,-53,19
-27,-53,19
-24,-53,20
-22,-53,22
-24,-53,22
-29,-52,21
-27,-53,21
-27,-52,21
-25,-53,20
-26,-53,20
-27,-53,19
-25,-53,20
-26,-53,20
-26,-53,21
-27,-53,20
-26,-53,21
-27,-53,20
-26,-53,21
-27,-53,20
-24,-53,21
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,21
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-25,-53,21
-25,-53,20
-26,-53,20
-26,-53,21
-26,-53,21
-26,-53,21
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,21
-26,-53,21
-26,-53,20
-26,-53,21
-26,-53,21
-26,-53,21
-26,-53,21
-26,-53,21
-27,-53,20
-26,-53,20
-26,-53,21
-26,-53,21
-26,-53,20
-26,-53,20
-26,-53,21
-26,-53,21
-26,-53,21
-27,-53,20
-26,-53,20
-27,-53,20
-27,-53,20
-27,-53,20
-26,-53,20
-26,-53,20
-26,-53,21
-27,-53,20
-27,-53,20
-26,-53,20
-27,-53,20
-26,-53,20
-27,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-27,-53,20
-27,-53,20
-26,-53,20
-27,-53,20
-27,-53,20
-27,-53,20
-26,-53,20
-27,-53,20
-27,-53,20
-27,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-26,-53,20
-27,-53,20
-26,-53,20
-27,-53,20
-27,-53,20
-27,-53,20
-26,-52,21
-26,-53,20
-27,-53,20
-26,-52,20
-26,-53,20
-28,-53,20
-26,-53,20
-27,-53,20
-25,-53,21
-27,-53,20
-27,-53,20
-26,-53,21
-25,-53,21
-26,-53,20
-25,-53,21
-25,-53,22
-26,-53,21
-26,-53,21
-26,-53,20
-26,-53,20
-25,-53,22
-26,-53,21
-26,-53,20
-26,-53,21
-26,-53,20
-26,-53,20
-25,-53,21
-25,-53,21
-26,-53,21
-25,-52,23
-27,-53,21
-26,-52,22
-26,-53,22
-25,-53,21
-25,-52,21
-25,-52,22
-26,-53,21
-26,-53,21
-26,-53,20
-26,-52,21
-26,-52,22
-26,-52,22
-28,-53,19
-28,-53,19
-23,-53,21
-25,-53,20
-26,-54,20
-25,-53,20
-24,-53,20
-26,-53,20
-26,-52,22
-27,-52,23
-27,-52,22
-24,-53,22
-25,-53,22
-25,-53,21
-25,-53,21
-24,-53,21
-23,-52,23
-23,-52,25
-24,-52,24
-23,-53,23
-24,-53,22
-25,-53,22
-23,-53,23
-23,-53,23
-24,-53,22
-23,-53,23
-24,-53,22
-24,-53,23
-24,-53,22
-25,-53,21
-24,-53,22
-23,-53,22
-24,-53,22
-25,-53,22
-25,-53,22
-25,-53,22
-25,-53,21
-26,-53,21
-24,-53,22
-24,-53,22
-25,-53,22
-25,-53,21
-23,-53,21
-24,-53,21
-27,-53,21
-26,-52,21
-25,-53,21
-25,-53,22
-25,-53,23
-24,-53,22
-24,-53,23
-24,-53,22
-25,-53,21
-24,-53,21
-24,-53,21
-26,-53,22
-24,-53,22
-25,-53,22
-25,-52,24
-24,-52,23
-24,-53,22
-24,-53,21
-25,-53,20
-25,-53,21
-26,-53,21
-25,-53,22
-25,-53,22
-25,-53,23
-24,-53,23
-25,-53,22
-23,-53,22
-25,-53,22
-24,-53,22
-25,-53,21
-24,-53,21
-26,-53,21
-25,-53,21
-24,-53,22
-23,-52,23
-23,-53,24
-26,-53,22
-25,-53,21
-25,-53,21
-24,-53,22
-25,-53,22
-26,-53,22
-26,-53,21
-24,-53,21
-23,-53,22
-22,-53,21
-20,-53,22
-19,-53,23
-31,-53,18
-36,-53,15
-33,-53,15
-26,-53,17
-28,-54,16
-32,-54,21
-24,-50,35
-20,-48,36
-28,-54,23
-19,-54,16
-20,-56,10
-28,-59,3
-25,-59,3
-5,-59,9
-12,-58,10
-14,-58,11
5,-56,25
-10,-55,30
-15,-54,32
-10,-54,32
-8,-54,25
-4,-56,24
6,-56,29
-8,-56,23
-9,-56,23
-3,-55,27
-1,-55,28
0,-56,27
-1,-56,29
-3,-56,26
-2,-55,25
-2,-56,25
-1,-56,24
0,-56,25
0,-56,26
0,-56,26
-2,-55,25
0,-56,26
-1,-56,26
-2,-55,26
-1,-57,28
-4,-55,25
-6,-56,23
-6,-56,23
-5,-56,23
-5,-56,25
-3,-56,26
-3,-56,25
-3,-55,26
-4,-56,26
-4,-56,26
-3,-55,26
-4,-56,25
-4,-56,25
-4,-56,25
-3,-56,25
-4,-56,26
-3,-56,26
