Time,Elapsed_Time,Measurement,TouchTag
17:37:56,0.0,,2
17:37:56.250000,0.696918,,1
17:37:56.500000,0.844512,,2
17:37:56.750000,0.6472220000000001,,3
17:37:57,0.638255,,1
17:37:57.250000,0.642098,,3
17:37:57.500000,0.640817,,1
17:37:57.750000,0.642098,,3
17:37:58,0.642098,,4
17:37:58.250000,0.643379,,1
17:37:58.500000,0.6472220000000001,,2
17:37:58.750000,0.651066,,3
17:37:59,0.649784,,1
17:37:59.250000,0.651066,,2
17:37:59.500000,0.654909,,1
17:37:59.750000,0.64466,,2
17:38:00,0.6485029999999999,,2
17:38:00.250000,0.642098,,2
17:38:00.500000,0.638255,,2
17:38:00.750000,0.630568,,2
17:38:01,0.622881,,2
17:38:01.250000,0.616476,,2
17:38:01.500000,0.6139140000000001,,2
17:38:01.750000,0.611351,,2
17:38:02,0.608789,,2
17:38:02.250000,0.611351,,2
17:38:02.500000,0.6139140000000001,,2
17:38:02.750000,0.612633,,2
17:38:03,0.611351,,2
17:38:03.250000,0.612633,,2
17:38:03.500000,0.6139140000000001,,2
17:38:03.750000,0.6139140000000001,,2
17:38:04,0.6151949999999999,,2
17:38:04.250000,0.6151949999999999,,2
17:38:04.500000,0.6139140000000001,,2
17:38:04.750000,0.6139140000000001,,2
17:38:05,0.611351,,2
17:38:05.250000,0.61007,,2
17:38:05.500000,0.612633,,2
17:38:05.750000,0.608789,,2
17:38:06,0.61007,,2
17:38:06.250000,0.607508,,2
17:38:06.500000,0.6062270000000001,,2
17:38:06.750000,0.604946,,2
17:38:07,0.6062270000000001,,2
17:38:07.250000,0.6011029999999999,,2
17:38:07.500000,0.602384,,1
17:38:07.750000,0.5998220000000001,,2
17:38:08,0.6139140000000001,,1
17:38:08.250000,0.619038,,2
17:38:08.500000,0.6216,,1
17:38:08.750000,0.624162,,2
17:38:09,0.626725,,3
17:38:09.250000,0.629287,,1
17:38:09.500000,0.63313,,3
17:38:09.750000,0.636973,,1
17:38:10,0.638255,,3
17:38:10.250000,0.642098,,4
17:38:10.500000,0.6485029999999999,,1
17:38:10.750000,0.6485029999999999,,2
17:38:11,0.64466,,3
17:38:11.250000,0.64466,,1
17:38:11.500000,0.643379,,2
17:38:11.750000,0.642098,,1
17:38:12,0.643379,,2
17:38:12.250000,0.639536,,1
17:38:12.500000,0.638255,,2
17:38:12.750000,0.638255,,1
17:38:13,0.636973,,2
17:38:13.250000,0.616476,,1
17:38:13.500000,0.603665,,2
17:38:13.750000,0.602384,,1
17:38:14,0.61007,,2
17:38:14.250000,0.619038,,1
17:38:14.500000,0.6216,,2
17:38:14.750000,0.617757,,3
17:38:15,0.612633,,1
17:38:15.250000,0.6280060000000001,,2
17:38:15.500000,0.626725,,1
17:38:15.750000,0.634411,,2
17:38:16,0.638255,,1
17:38:16.250000,0.64466,,2
17:38:16.500000,0.643379,,1
17:38:16.750000,0.6472220000000001,,2
17:38:17,0.657471,,3
17:38:17.250000,0.6613140000000001,,1
17:38:17.500000,0.6613140000000001,,2
17:38:17.750000,0.663876,,1
17:38:18,0.6754060000000001,,2
17:38:18.250000,0.695904,,3
17:38:18.500000,0.734337,,1
17:38:18.750000,0.754835,,2
17:38:19,0.771489,,3
17:38:19.250000,0.771489,,1
17:38:19.500000,0.776613,,2
17:38:19.750000,0.790705,,1
17:38:20,0.788143,,2
17:38:20.250000,0.811203,,1
17:38:20.500000,0.8073600000000001,,2
17:38:20.750000,0.811203,,1
17:38:21,0.809922,,2
17:38:21.250000,0.811203,,1
17:38:21.500000,0.816327,,2
17:38:21.750000,0.816327,,1
17:38:22,0.8214520000000001,,2
17:38:22.250000,0.8240139999999999,,1
17:38:22.500000,0.830419,,2
17:38:22.750000,0.8291379999999999,,1
17:38:23,0.830419,,2
17:38:23.250000,0.831701,,1
17:38:23.500000,0.831701,,2
17:38:23.750000,0.827857,,1
17:38:24,0.822733,,2
17:38:24.250000,0.8201709999999999,,1
17:38:24.500000,0.8342629999999999,,2
17:38:24.750000,0.9341889999999999,,1
17:38:25,0.8432299999999999,,2
17:38:25.250000,0.8291379999999999,,1
17:38:25.500000,0.836825,,2
17:38:25.750000,0.836825,,1
17:38:26,0.8355440000000001,,2
17:38:26.250000,0.943156,,1
17:38:26.500000,0.8547600000000001,,2
17:38:26.750000,0.8342629999999999,,1
17:38:27,0.8214520000000001,,2
17:38:27.250000,0.809922,,1
17:38:27.500000,0.803516,,2
17:38:27.750000,0.8240139999999999,,1
17:38:28,0.836825,,2
17:38:28.250000,0.8355440000000001,,1
17:38:28.500000,0.836825,,2
17:38:28.750000,0.8291379999999999,,1
17:38:29,0.831701,,2
17:38:29.250000,0.830419,,3
17:38:29.500000,0.827857,,1
17:38:29.750000,0.8291379999999999,,2
17:38:30,0.826576,,1
17:38:30.250000,0.827857,,2
17:38:30.500000,0.826576,,3
17:38:30.750000,0.826576,,1
17:38:31,0.8214520000000001,,2
17:38:31.250000,0.822733,,1
17:38:31.500000,0.8214520000000001,,2
17:38:31.750000,0.8201709999999999,,1
17:38:32,0.81889,,2
17:38:32.250000,0.81889,,1
17:38:32.500000,0.817608,,2
17:38:32.750000,0.817608,,1
17:38:33,0.815046,,2
17:38:33.250000,0.815046,,1
17:38:33.500000,0.812484,,2
17:38:33.750000,0.809922,,1
17:38:34,0.812484,,2
17:38:34.250000,0.813765,,1
17:38:34.500000,0.822733,,2
17:38:34.750000,0.827857,,3
17:38:35,0.8342629999999999,,1
17:38:35.250000,0.836825,,2
17:38:35.500000,0.8393870000000001,,1
17:38:35.750000,0.844512,,2
17:38:36,0.8432299999999999,,1
17:38:36.250000,0.8432299999999999,,2
17:38:36.500000,0.845793,,1
17:38:36.750000,0.844512,,2
17:38:37,0.841949,,3
17:38:37.250000,0.836825,,1
17:38:37.500000,0.8355440000000001,,2
17:38:37.750000,0.836825,,1
17:38:38,0.8342629999999999,,2
17:38:38.250000,0.831701,,3
17:38:38.500000,0.8291379999999999,,1
17:38:38.750000,0.830419,,2
17:38:39,0.832982,,3
17:38:39.250000,0.832982,,1
17:38:39.500000,0.8342629999999999,,2
17:38:39.750000,0.8355440000000001,,1
17:38:40,0.8342629999999999,,2
17:38:40.250000,0.830419,,1
17:38:40.500000,0.832982,,2
17:38:40.750000,0.8342629999999999,,1
17:38:41,0.830419,,2
17:38:41.250000,0.830419,,1
17:38:41.500000,0.831701,,2
17:38:41.750000,0.827857,,1
17:38:42,0.8240139999999999,,2
17:38:42.250000,0.8252950000000001,,1
17:38:42.500000,0.827857,,2
17:38:42.750000,0.830419,,1
17:38:43,0.827857,,2
17:38:43.250000,0.8291379999999999,,1
17:38:43.500000,0.8291379999999999,,2
17:38:43.750000,0.826576,,1
17:38:44,0.8291379999999999,,2
17:38:44.250000,0.8291379999999999,,1
17:38:44.500000,0.830419,,2
17:38:44.750000,0.830419,,1
17:38:45,0.8291379999999999,,2
17:38:45.250000,0.8291379999999999,,1
17:38:45.500000,0.8342629999999999,,2
17:38:45.750000,0.8342629999999999,,1
17:38:46,0.832982,,2
17:38:46.250000,0.836825,,1
17:38:46.500000,0.836825,,2
17:38:46.750000,0.8342629999999999,,1
17:38:47,0.831701,,2
17:38:47.250000,0.831701,,1
17:38:47.500000,0.8291379999999999,,2
17:38:47.750000,0.831701,,1
17:38:48,0.830419,,2
17:38:48.250000,0.826576,,1
17:38:48.500000,0.827857,,2
17:38:48.750000,0.830419,,1
17:38:49,0.831701,,2
17:38:49.250000,0.826576,,3
17:38:49.500000,0.8291379999999999,,1
17:38:49.750000,0.8291379999999999,,2
17:38:50,0.826576,,1
17:38:50.250000,0.8252950000000001,,2
17:38:50.500000,0.827857,,3
17:38:50.750000,0.826576,,1
17:38:51,0.826576,,2
17:38:51.250000,0.8291379999999999,,1
17:38:51.500000,0.827857,,2
17:38:51.750000,0.8291379999999999,,1
17:38:52,0.827857,,2
17:38:52.250000,0.827857,,1
17:38:52.500000,0.827857,,2
17:38:52.750000,0.831701,,1
17:38:53,0.830419,,2
17:38:53.250000,0.831701,,3
17:38:53.500000,0.830419,,1
17:38:53.750000,0.830419,,2
17:38:54,0.832982,,3
17:38:54.250000,0.830419,,1
17:38:54.500000,0.8342629999999999,,3
17:38:54.750000,0.831701,,1
17:38:55,0.832982,,2
17:38:55.250000,0.925221,,3
17:38:55.500000,0.936751,,1
17:38:55.750000,0.9060040000000001,,2
17:38:56,0.8855069999999999,,3
17:38:56.250000,0.87782,,4
17:38:56.500000,0.890631,,1
17:38:56.750000,0.86629,,2
17:38:57,0.8675709999999999,,3
17:38:57.250000,0.8688520000000001,,1
17:38:57.500000,0.8714149999999999,,2
17:38:57.750000,0.8714149999999999,,3
17:38:58,0.875258,,1
17:38:58.250000,0.876539,,2
17:38:58.500000,0.875258,,3
17:38:58.750000,0.880382,,4
17:38:59,0.8829450000000001,,1
17:38:59.250000,0.8829450000000001,,3
17:38:59.500000,0.8842260000000001,,4
17:38:59.750000,0.8842260000000001,,1
17:39:00,0.8829450000000001,,0
17:39:00.250000,0.8829450000000001,,0
17:39:00.500000,0.8983180000000001,,0
17:39:00.750000,0.903442,,0
17:39:01,0.8970370000000001,,0
17:39:01.250000,0.893193,,0
17:39:01.500000,0.893193,,0
17:39:01.750000,0.891912,,0
17:39:02,0.894474,,0
17:39:02.250000,0.9008799999999999,,0
17:39:02.500000,0.9008799999999999,,0
17:39:02.750000,0.9021610000000001,,0
17:39:03,0.9008799999999999,,0
17:39:03.250000,0.890631,,0
17:39:03.500000,0.894474,,0
17:39:03.750000,0.895756,,0
17:39:04,0.893193,,0
17:39:04.250000,0.88935,,0
17:39:04.500000,0.888069,,0
17:39:04.750000,0.8842260000000001,,0
17:39:05,0.881663,,0
17:39:05.250000,0.8726959999999999,,0
17:39:05.500000,0.8726959999999999,,0
17:39:05.750000,0.8726959999999999,,0
17:39:06,0.873977,,0
17:39:06.250000,0.8714149999999999,,0
17:39:06.500000,0.8714149999999999,,0
17:39:06.750000,0.870134,,0
17:39:07,0.8714149999999999,,0
17:39:07.250000,0.8714149999999999,,0
17:39:07.500000,0.870134,,3
17:39:07.750000,0.8675709999999999,,4
17:39:08,0.86629,,1
17:39:08.250000,0.8675709999999999,,4
17:39:08.500000,0.865009,,1
17:39:08.750000,0.858604,,3
17:39:09,0.8547600000000001,,4
17:39:09.250000,0.845793,,1
17:39:09.500000,0.8432299999999999,,4
17:39:09.750000,0.8342629999999999,,1
17:39:10,0.830419,,2
17:39:10.250000,0.831701,,3
17:39:10.500000,0.8381059999999999,,1
17:39:10.750000,0.8355440000000001,,2
17:39:11,0.8355440000000001,,3
17:39:11.250000,0.832982,,1
17:39:11.500000,0.832982,,3
17:39:11.750000,0.8342629999999999,,1
17:39:12,0.832982,,2
17:39:12.250000,0.832982,,3
17:39:12.500000,0.830419,,1
17:39:12.750000,0.8252950000000001,,2
17:39:13,0.822733,,3
17:39:13.250000,0.8201709999999999,,4
17:39:13.500000,0.8214520000000001,,1
17:39:13.750000,0.81889,,2
17:39:14,0.815046,,3
17:39:14.250000,0.8086409999999999,,1
17:39:14.500000,0.8009539999999999,,2
17:39:14.750000,0.791986,,3
17:39:15,0.788143,,1
17:39:15.250000,0.790705,,2
17:39:15.500000,0.798392,,3
17:39:15.750000,0.798392,,4
17:39:16,0.8009539999999999,,1
17:39:16.250000,0.8009539999999999,,3
17:39:16.500000,0.8009539999999999,,4
17:39:16.750000,0.8009539999999999,,1
17:39:17,0.799673,,3
17:39:17.250000,0.797111,,4
17:39:17.500000,0.79583,,1
17:39:17.750000,0.798392,,4
17:39:18,0.798392,,1
17:39:18.250000,0.798392,,3
17:39:18.500000,0.8009539999999999,,4
17:39:18.750000,0.799673,,1
17:39:19,0.8009539999999999,,4
17:39:19.250000,0.804797,,1
17:39:19.500000,0.802235,,2
17:39:19.750000,0.804797,,3
17:39:20,0.802235,,1
17:39:20.250000,0.802235,,2
17:39:20.500000,0.802235,,1
17:39:20.750000,0.799673,,2
17:39:21,0.803516,,3
17:39:21.250000,0.794549,,1
17:39:21.500000,0.771489,,2
17:39:21.750000,0.765083,,3
17:39:22,0.770208,,1
17:39:22.250000,0.767646,,2
17:39:22.500000,0.768927,,3
17:39:22.750000,0.765083,,4
17:39:23,0.766364,,1
17:39:23.250000,0.765083,,2
17:39:23.500000,0.766364,,3
17:39:23.750000,0.766364,,4
17:39:24,0.765083,,1
17:39:24.250000,0.7638020000000001,,2
17:39:24.500000,0.7638020000000001,,3
17:39:24.750000,0.768927,,4
17:39:25,0.766364,,1
17:39:25.250000,0.7638020000000001,,2
17:39:25.500000,0.7638020000000001,,3
17:39:25.750000,0.775332,,4
17:39:26,0.798392,,1
17:39:26.250000,0.798392,,2
17:39:26.500000,0.8009539999999999,,3
17:39:26.750000,0.804797,,4
17:39:27,0.786862,,1
17:39:27.250000,0.775332,,2
17:39:27.500000,0.776613,,3
17:39:27.750000,0.775332,,4
17:39:28,0.774051,,1
17:39:28.250000,0.774051,,2
17:39:28.500000,0.774051,,3
17:39:28.750000,0.774051,,4
17:39:29,0.770208,,1
17:39:29.250000,0.771489,,2
17:39:29.500000,0.774051,,3
17:39:29.750000,0.775332,,4
17:39:30,0.775332,,1
17:39:30.250000,0.776613,,2
17:39:30.500000,0.775332,,3
17:39:30.750000,0.776613,,4
17:39:31,0.774051,,1
17:39:31.250000,0.774051,,2
17:39:31.500000,0.771489,,3
17:39:31.750000,0.774051,,4
17:39:32,0.776613,,1
17:39:32.250000,0.77277,,2
17:39:32.500000,0.77277,,1
17:39:32.750000,0.770208,,2
17:39:33,0.767646,,3
17:39:33.250000,0.768927,,4
17:39:33.500000,0.767646,,1
17:39:33.750000,0.767646,,2
17:39:34,0.789424,,3
17:39:34.250000,0.7855810000000001,,4
17:39:34.500000,0.79583,,1
17:39:34.750000,0.774051,,2
17:39:35,0.770208,,3
17:39:35.250000,0.77277,,4
17:39:35.500000,0.777894,,1
17:39:35.750000,0.775332,,3
17:39:36,0.767646,,4
17:39:36.250000,0.756116,,1
17:39:36.500000,0.759959,,2
17:39:36.750000,0.758678,,3
17:39:37,0.765083,,4
17:39:37.250000,0.7638020000000001,,1
17:39:37.500000,0.7612399999999999,,2
17:39:37.750000,0.7638020000000001,,3
17:39:38,0.7612399999999999,,1
17:39:38.250000,0.765083,,2
17:39:38.500000,0.767646,,1
17:39:38.750000,0.766364,,2
17:39:39,0.766364,,1
17:39:39.250000,0.765083,,2
17:39:39.500000,0.766364,,1
17:39:39.750000,0.766364,,2
17:39:40,0.7638020000000001,,1
17:39:40.250000,0.756116,,2
17:39:40.500000,0.750991,,1
17:39:40.750000,0.752272,,2
17:39:41,0.74971,,1
17:39:41.250000,0.74971,,2
17:39:41.500000,0.748429,,3
17:39:41.750000,0.748429,,4
17:39:42,0.74971,,1
17:39:42.250000,0.744586,,2
17:39:42.500000,0.7471479999999999,,3
17:39:42.750000,0.7458670000000001,,1
17:39:43,0.7458670000000001,,3
17:39:43.250000,0.7471479999999999,,1
17:39:43.500000,0.743305,,2
17:39:43.750000,0.742024,,1
17:39:44,0.740742,,2
17:39:44.250000,0.740742,,1
17:39:44.500000,0.743305,,2
17:39:44.750000,0.740742,,3
17:39:45,0.740742,,4
17:39:45.250000,0.742024,,1
17:39:45.500000,0.7394609999999999,,3
17:39:45.750000,0.743305,,4
17:39:46,0.744586,,1
17:39:46.250000,0.742024,,3
17:39:46.500000,0.736899,,1
17:39:46.750000,0.7381800000000001,,2
17:39:47,0.734337,,3
17:39:47.250000,0.734337,,4
17:39:47.500000,0.730494,,1
17:39:47.750000,0.729213,,2
17:39:48,0.730494,,3
17:39:48.250000,0.731775,,1
17:39:48.500000,0.729213,,2
17:39:48.750000,0.729213,,3
17:39:49,0.729213,,1
17:39:49.250000,0.727931,,2
17:39:49.500000,0.727931,,3
17:39:49.750000,0.729213,,1
17:39:50,0.72665,,2
17:39:50.250000,0.7240880000000001,,3
17:39:50.500000,0.720245,,1
17:39:50.750000,0.713839,,2
17:39:51,0.71512,,3
17:39:51.250000,0.711277,,1
17:39:51.500000,0.713839,,2
17:39:51.750000,0.72665,,1
17:39:52,0.730494,,2
17:39:52.250000,0.7240880000000001,,1
17:39:52.500000,0.717683,,2
17:39:52.750000,0.721526,,1
17:39:53,0.7253689999999999,,2
17:39:53.250000,0.7253689999999999,,3
17:39:53.500000,0.7253689999999999,,1
17:39:53.750000,0.730494,,2
17:39:54,0.729213,,3
17:39:54.250000,0.734337,,1
17:39:54.500000,0.731775,,2
17:39:54.750000,0.734337,,3
17:39:55,0.734337,,1
17:39:55.250000,0.733056,,2
17:39:55.500000,0.731775,,3
17:39:55.750000,0.72665,,1
17:39:56,0.72665,,2
17:39:56.250000,0.722807,,3
17:39:56.500000,0.727931,,1
17:39:56.750000,0.731775,,2
17:39:57,0.734337,,3
17:39:57.250000,0.7394609999999999,,1
17:39:57.500000,0.7394609999999999,,2
17:39:57.750000,0.744586,,3
17:39:58,0.744586,,4
17:39:58.250000,0.742024,,3
17:39:58.500000,0.742024,,1
17:39:58.750000,0.740742,,2
17:39:59,0.736899,,3
17:39:59.250000,0.736899,,4
17:39:59.500000,0.734337,,3
17:39:59.750000,0.735618,,1
17:40:00,0.736899,,0
17:40:00.250000,0.735618,,0
17:40:00.500000,0.736899,,0
17:40:00.750000,0.731775,,0
17:40:01,0.729213,,0
17:40:01.250000,0.72665,,0
17:40:01.500000,0.7240880000000001,,0
17:40:01.750000,0.720245,,0
17:40:02,0.720245,,0
17:40:02.250000,0.720245,,0
17:40:02.500000,0.720245,,0
17:40:02.750000,0.718964,,0
17:40:03,0.718964,,0
17:40:03.250000,0.721526,,0
17:40:03.500000,0.7240880000000001,,0
17:40:03.750000,0.727931,,0
17:40:04,0.7240880000000001,,0
17:40:04.250000,0.7253689999999999,,0
17:40:04.500000,0.7253689999999999,,0
17:40:04.750000,0.729213,,0
17:40:05,0.730494,,0
17:40:05.250000,0.729213,,0
17:40:05.500000,0.727931,,0
17:40:05.750000,0.7164020000000001,,0
17:40:06,0.718964,,0
17:40:06.250000,0.720245,,0
17:40:06.500000,0.7240880000000001,,0
17:40:06.750000,0.720245,,0
17:40:07,0.718964,,0
17:40:07.250000,0.717683,,0
17:40:07.500000,0.720245,,2
17:40:07.750000,0.7240880000000001,,3
17:40:08,0.72665,,1
17:40:08.250000,0.729213,,2
17:40:08.500000,0.733056,,3
17:40:08.750000,0.735618,,1
17:40:09,0.729213,,2
17:40:09.250000,0.730494,,3
17:40:09.500000,0.731775,,1
17:40:09.750000,0.730494,,2
17:40:10,0.736899,,3
17:40:10.250000,0.736899,,1
17:40:10.500000,0.72665,,2
17:40:10.750000,0.735618,,3
17:40:11,0.7381800000000001,,1
17:40:11.250000,0.759959,,2
17:40:11.500000,0.781738,,3
17:40:11.750000,0.813765,,4
17:40:12,0.836825,,1
17:40:12.250000,0.852198,,4
17:40:12.500000,0.8547600000000001,,1
17:40:12.750000,0.859885,,3
17:40:13,0.8688520000000001,,4
17:40:13.250000,0.873977,,1
17:40:13.500000,0.880382,,3
17:40:13.750000,0.880382,,4
17:40:14,0.881663,,1
17:40:14.250000,0.879101,,3
17:40:14.500000,0.8496360000000001,,4
17:40:14.750000,0.875258,,1
17:40:15,0.894474,,3
17:40:15.250000,0.922659,,4
17:40:15.500000,0.8688520000000001,,1
17:40:15.750000,0.9610920000000001,,2
17:40:16,0.9444370000000001,,3
17:40:16.250000,0.9162530000000001,,4
17:40:16.500000,0.926502,,1
17:40:16.750000,0.9188149999999999,,3
17:40:17,0.9162530000000001,,1
17:40:17.250000,0.9111290000000001,,2
17:40:17.500000,0.9111290000000001,,3
17:40:17.750000,0.9111290000000001,,1
17:40:18,0.9162530000000001,,2
17:40:18.250000,0.921378,,3
17:40:18.500000,0.925221,,1
17:40:18.750000,0.92394,,2
17:40:19,0.9200959999999999,,3
17:40:19.250000,0.917534,,1
17:40:19.500000,0.9188149999999999,,2
17:40:19.750000,0.926502,,1
17:40:20,0.858604,,2
17:40:20.250000,0.827857,,1
17:40:20.500000,0.8201709999999999,,2
17:40:20.750000,0.81889,,1
17:40:21,0.815046,,2
17:40:21.250000,0.815046,,3
17:40:21.500000,0.817608,,4
17:40:21.750000,0.8086409999999999,,1
17:40:22,0.8009539999999999,,3
17:40:22.250000,0.790705,,1
17:40:22.500000,0.786862,,2
17:40:22.750000,0.780457,,3
17:40:23,0.780457,,4
17:40:23.250000,0.7843,,1
17:40:23.500000,0.7843,,3
17:40:23.750000,0.7830189999999999,,4
17:40:24,0.779175,,1
17:40:24.250000,0.777894,,3
17:40:24.500000,0.776613,,4
17:40:24.750000,0.775332,,1
17:40:25,0.774051,,3
17:40:25.250000,0.771489,,4
17:40:25.500000,0.7612399999999999,,1
17:40:25.750000,0.762521,,3
17:40:26,0.7612399999999999,,4
17:40:26.250000,0.762521,,1
17:40:26.500000,0.759959,,3
17:40:26.750000,0.757397,,4
17:40:27,0.74971,,1
17:40:27.250000,0.74971,,2
17:40:27.500000,0.7458670000000001,,3
