20.665236949920654,soft
21.13045382499695,medium
21.516299962997437,release
81.86623787879944,soft
82.8930869102478,release
119.03379487991333,soft
120.52261805534363,release
138.9661889076233,soft
139.24911785125732,medium
141.856586933136,release
151.7254660129547,soft
151.83108282089233,medium
152.00825214385986,hard
153.2143111228943,release
153.40346598625183,medium
155.17357683181763,release
190.39645504951477,soft
190.60690879821777,release
268.8163869380951,soft
268.94069504737854,medium
269.19380283355713,hard
271.333783864975,release
276.08288502693176,soft
276.2716178894043,medium
277.03173184394836,release
277.4837050437927,soft
277.58635091781616,release
277.76332688331604,soft
278.13352274894714,release
279.1566569805145,soft
282.23207902908325,release
286.3285529613495,soft
286.6116099357605,release
293.9736659526825,soft
295.2765920162201,release
307.66737818717957,soft
307.7855248451233,medium
308.0383629798889,release
308.22272086143494,soft
308.4150869846344,medium
308.875853061676,release
308.9698350429535,medium
309.1543867588043,release
309.53097581863403,soft
309.8082890510559,release
311.6750030517578,soft
313.2611770629883,release
316.0508110523224,soft
318.3861439228058,release
318.8523659706116,soft
319.5872790813446,release
319.6884877681732,soft
320.05304479599,release
321.17154598236084,soft
321.4558379650116,release
322.6636788845062,soft
327.9723289012909,release
329.1962537765503,soft
329.6503019332886,release
330.5809369087219,soft
332.817489862442,release
333.9389679431915,soft
334.30749583244324,release
335.5217640399933,soft
336.16974997520447,release
368.4093208312988,soft
369.9888160228729,release
479.6354570388794,soft
479.82270097732544,medium
480.6622519493103,release
480.8380448818207,soft
480.8495879173279,medium
482.33786392211914,release
482.526731967926,soft
493.05420780181885,release
493.61134576797485,soft
493.7980468273163,release
493.98454689979553,soft
505.3487641811371,release
506.47344398498535,soft
507.30825996398926,release
508.1428768634796,soft
517.9261169433594,release
609.2262260913849,soft
609.7795469760895,release
611.1784820556641,soft
611.3680391311646,release
613.1336438655853,soft
615.9262230396271,release
728.7428779602051,soft
729.5819449424744,release
767.4983348846436,soft
770.0104711055756,release
776.8100121021271,soft
776.997074842453,medium
777.2829639911652,release
783.5183610916138,medium
783.6168019771576,release
783.9046959877014,soft
784.2358539104462,release
784.2426149845123,soft
784.3916389942169,release
784.5763230323792,medium
784.7302157878876,release
784.826602935791,medium
784.9217598438263,hard
786.6880979537964,release
789.2950279712677,soft
789.3914079666138,medium
790.324460029602,release
791.2108020782471,soft
791.2370438575745,medium
792.3768608570099,release
793.676412820816,medium
794.6064071655273,release
794.8964149951935,soft
795.4448809623718,release
797.2292730808258,soft
797.3979890346527,release
804.8553991317749,medium
805.6145420074463,release
807.7428798675537,medium
807.8367941379547,hard
811.2803828716278,release
812.9612200260162,medium
813.4290030002594,release
825.1651129722595,soft
825.4448900222778,medium
826.1074039936066,release
829.5449650287628,soft
829.7305378913879,medium
830.0995869636536,release
831.96626496315,soft
832.0643939971924,medium
832.5210568904877,release
832.9883251190186,soft
833.082023859024,medium
833.5497350692749,release
835.5063858032227,soft
835.692587852478,medium
835.975182056427,hard
836.0695149898529,release
848.097020149231,soft
848.2949130535126,medium
848.5649268627167,release
849.6656928062439,soft
849.8549029827118,medium
850.5033609867096,hard
850.6906778812408,release
854.879536151886,soft
855.1620631217957,release
855.4454808235168,soft
855.8145809173584,release
878.5455629825592,medium
879.3842959403992,hard
879.481363773346,release
880.7808837890625,soft
881.6163918972015,release
881.9904088973999,soft
883.7650730609894,release
885.5350420475006,soft
885.6241230964661,medium
887.3960218429565,hard
888.1549501419067,release
890.0056529045105,soft
890.0968959331512,medium
890.5622260570526,hard
891.6804659366608,release
893.3597989082336,soft
893.7297389507294,medium
895.801764011383,release
900.9062449932098,soft
901.0882091522217,medium
903.9778339862823,hard
904.3512139320374,release
905.9342229366302,medium
909.4791910648346,release
