15.338304042816162,soft
15.936569213867188,release
17.142802238464355,soft
17.277013063430786,medium
17.99847912788391,release
50.483678102493286,soft
50.71318817138672,medium
51.008363008499146,release
56.51287913322449,soft
56.63406014442444,medium
57.21419310569763,release
61.14188313484192,medium
61.2310471534729,hard
63.76248908042908,release
146.26479625701904,soft
146.86599230766296,release
257.4577190876007,soft
257.5451719760895,medium
257.6412081718445,hard
258.9462151527405,release
305.95417404174805,soft
306.04006910324097,medium
306.2103691101074,release
310.951966047287,soft
311.11722803115845,medium
311.63236927986145,release
313.110680103302,soft
313.3458082675934,medium
313.8130691051483,hard
314.5123472213745,release
326.6574101448059,medium
326.74661207199097,hard
327.61467123031616,release
491.1874282360077,soft
491.3011682033539,medium
491.61681628227234,release
494.2256729602814,soft
494.3485600948334,medium
494.43342423439026,hard
495.7128372192383,release
566.737368106842,medium
566.9645402431488,release
694.6991128921509,soft
694.7952001094818,hard
695.7704751491547,release
729.7515630722046,soft
730.3594920635223,release
732.2016272544861,soft
732.5529572963715,release
797.8976619243622,soft
798.1699142456055,medium
798.9697573184967,release
807.4218392372131,soft
807.9452610015869,release
822.0982420444489,soft
822.4442250728607,medium
822.8832492828369,release
826.7302250862122,soft
827.6024720668793,release
831.5369610786438,soft
831.7073690891266,medium
831.7965550422668,hard
835.6362481117249,release
835.9950752258301,medium
836.5716772079468,release
863.4237661361694,soft
863.5958652496338,medium
863.7728340625763,hard
864.295930147171,release
866.1295790672302,soft
866.2280740737915,medium
866.9533839225769,hard
867.1030552387238,release
879.4129872322083,medium
879.7590069770813,release
882.7273530960083,soft
882.8231570720673,medium
883.0796670913696,release
885.613932132721,soft
885.7159290313721,medium
885.8787472248077,hard
886.2514328956604,release
891.0789382457733,soft
891.2924332618713,medium
891.4690632820129,hard
893.8246421813965,release
895.9242610931396,soft
896.032065153122,medium
896.1656022071838,hard
896.6203410625458,release
901.6002731323242,soft
901.6929931640625,medium
901.778204202652,hard
902.0411200523376,release
907.9785041809082,soft
908.0845110416412,medium
908.2673573493958,hard
908.9194631576538,release
912.7824130058289,medium
912.8838641643524,hard
914.7146422863007,release
957.7740123271942,soft
957.8685402870178,medium
958.0327129364014,hard
959.0014510154724,release
1029.3235042095184,medium
1029.4979929924011,hard
1030.1045942306519,release
